sentence,collocations,label
john tapped the bottle of some_water .,john tapped the bottle of some_water .,1
john_gave bill the book .,john_gave bill the book .,1
john got the book from bill .,john got the book from bill .,1
john_gave bill of the book .,john_gave bill of the book .,0
we_have_someone in the_living_room .,we_have_someone in the_living_room .,1
john is_very_fond of mary .,john is_very_fond of mary .,1
mary laughed at john .,mary laughed at john .,1
the ship_sank beneath_the_waves .,the ship_sank beneath_the_waves .,1
mary considers john a simpleton and bill a wimp .,mary considers john a fool and bill a wimp .,1
john regards professors_as strange and politicians_as creepy .,john regards professors_as strange and politicians_as creepy .,1
sue put_the_books on the table and the records on the chair .,sue put_the_books on the table and the records on the chair .,1
harriet gave a mug to john and a scarf to vivien .,harriet gave a mug to john and a scarf to vivien .,1
i_expect john to win and harry to only_lose .,i_expect john to win and harry to lose .,1
you_eat the fish raw and the beef_cooked .,you_eat the fish raw and the beef_cooked .,1
they_told sue_who to try_and_talk to and virginia when to leave .,they_told sue_who to talk to and virginia when to leave .,1
"smith loaned , and his_widow later_donated , a valuable_collection of manuscripts to the library .","smith loaned , and his_widow later_donated , a valuable_collection of manuscripts to the library .",1
"sue moved , and mary also_transferred , her_business to a different_location .","sue moved , and mary also_transferred , her_business to a different_location .",1
"i_succeeded in convincing , even_though john_had failed to persuade , mary not to leave .","i_succeeded in convincing , even_though john_had failed to persuade , mary not to leave .",1
"we_didn't particularly_like , but_nevertheless ate , the fish raw .","we_didn't particularly_like , but_nevertheless ate , the fish raw .",1
"flo desperately_wants , though_she_doesn't doesn't_really expect , the_miami_dolphins to be in the play-offs .","flo desperately_wants , though_she_doesn't doesn't_really expect , the_miami_dolphins to be in the play-offs .",1
john learned_french perfectly .,john learned_french perfectly .,1
bill recited_his double_lines poorly .,bill recited_his lines poorly .,1
mary plays the violin beautifully .,mary plays the violin beautifully .,1
john perfectly learned_french .,john perfectly learned_french .,0
bill poorly recited_his lines .,bill poorly recited_his lines .,0
john learned_french immediately .,john learned_french immediately .,1
bill recited_his lines slowly .,bill recited_his lines slowly .,1
mary will_play the violin soon .,mary will_play the violin soon .,1
john immediately learned_french .,john immediately learned_french .,1
bill slowly recited_his lines .,bill slowly recited_his lines .,1
mary will_soon play the violin .,mary will_soon play the violin .,1
john immediately learned_french perfectly .,john immediately learned_french perfectly .,1
john learned_french perfectly almost_immediately .,john learned_french perfectly almost_immediately .,1
john learned_french perfectly immediately .,john learned_french perfectly immediately .,1
john perfectly learned_french immediately .,john perfectly learned_french immediately .,0
john learned_french immediately perfectly .,john learned_french immediately perfectly .,0
"clearly , john immediately will_probably learn_french perfectly .","clearly , john immediately will_probably learn_french perfectly .",0
"immediately , john probably_will clearly learn_german perfectly .","immediately , john probably_will clearly learn_french perfectly .",0
"clearly , john perfectly will_immediately learn_french also_probably .","clearly , john perfectly will_immediately learn_french probably .",0
john perfectly rolled the ball_down the hill .,john perfectly rolled the ball_down the hill .,0
john rolled the ball_perfectly down_the_hill .,john rolled the ball_perfectly down_the_hill .,1
john rolled the ball_down the hill perfectly .,john rolled the ball_down the hill perfectly .,1
john perfectly shot_the_ball .,john perfectly shot_the_ball .,0
john shot_the_ball ball_perfectly .,john shot_the_ball ball_perfectly .,1
john intimately spoke to mary .,john intimately spoke to mary .,0
john_spoke intimately to mary .,john_spoke intimately to mary .,1
john_spoke to mary intimately .,john_spoke to mary intimately .,1
john_spoke french intimately to mary .,john_spoke french intimately to mary .,1
john_spoke french to mary intimately .,john_spoke french to mary intimately .,1
mary jumped the horse perfectly_over the last_fence .,mary jumped the horse perfectly_over the last_fence .,1
mary jumped the horse over the last_fence perfectly .,mary jumped the horse over the last_fence perfectly .,1
john_spoke intimately french_and_dutch to mary .,john_spoke intimately french to mary .,0
john_spoke to mary french .,john_spoke to mary french .,0
mary persuaded to leave john .,mary persuaded to leave john .,0
the_lions ate_raw the meat .,the_lions ate_raw the meat .,0
mary persuaded_that he_should rest bill .,mary persuaded_that he_should rest bill .,0
we_consider the men all_fools .,we_consider the men all_fools .,1
we_consider the men all totally_crazy .,we_consider the men all totally_crazy .,1
i_actually_saw the men all .,i_saw the men all .,0
the men_were_arrested all .,the men_were_arrested all .,0
the men_arrived all .,the men_arrived all .,0
the teacher ordered the_two_boys boys_both to pay_close_attention .,the teacher ordered the_two_boys boys_both to pay_close_attention .,1
they_returned the books all to their_owners .,they_returned the books all to their_owners .,1
we_painted the chairs_all red .,we_painted the chairs_all red .,1
the trainer fed the steaks all to the_lions .,the trainer fed the steaks all to the_lions .,1
bill proud_of_himself himself_john doesn't_consider .,bill proud_of_himself himself_john doesn't_consider .,0
home_in_london was_gone by john .,home was_gone by john .,0
mary left the room angry .,mary left the room angry .,1
the room_was left angry by mary .,the room_was left angry by mary .,0
the room_was left angry .,the room_was left angry .,0
john resembles bill .,john resembles bill .,1
bill_is resembled by john .,bill_is resembled by john .,0
the package weighed 10_lb .,the package weighed 10_lb .,1
10_lb was_weighed by the package_— .,10_lb was_weighed by the package .,0
this_book cost $ 10 .,this_book cost $ 10 .,1
$ 10 was cost by this_book .,$ 10 was cost by this_book .,0
the book cost john $ 10 .,the book cost john $ 10 .,1
john_was cost $ 10 by the book .,john_was cost $ 10 by the book .,0
john is impressed by bill_as pompous .,john is impressed by bill_as pompous .,0
the boys_were indeed_made a good_mother .,the boys_were made a good_mother .,0
the boys_were made a good_mother by aunt_mary .,the boys_were made a good_mother by aunt_mary .,0
the kids_were failed by max as a father .,the kids_were failed by max as a father .,0
the kids_were failed as a father .,the kids_were failed as a father .,0
the men_were struck by the_idea as_nonsense .,the men_were struck by the_idea as_nonsense .,0
the men_were promised to leave .,the men_were promised to leave .,0
he_impresses his_friends all as_pompous .,he_impresses his_friends all as_pompous .,0
aunt_mary made_only the boys all a good_mother .,aunt_mary made the boys all a good_mother .,0
max failed the kids all as a father .,max failed the kids all as a father .,0
frank promised the men_… all to quickly_leave .,frank promised the men all to leave .,0
we proclaimed to the public john to be a hero .,we proclaimed to the public john to be a hero .,0
we proclaimed john to the public_and_media to be a hero .,we proclaimed john to the public to be a hero .,1
we proclaimed sincerely john to be a hero .,we proclaimed sincerely john to be a hero .,0
we proclaimed john sincerely to be a hero .,we proclaimed john sincerely to be a hero .,1
we proclaimed sincerely to the public john to be a hero .,we proclaimed sincerely to the public john to be a hero .,0
we proclaimed john sincerely to the public to be a hero .,we proclaimed john sincerely to the public to be a hero .,1
they_represented to the dean mary as_a_genuine linguist .,they_represented to the dean mary as_a_genuine linguist .,0
they_represented mary to the dean as_a_genuine linguist .,they_represented mary to the dean as_a_genuine linguist .,1
they_represented seriously mary as_a_genuine linguist .,they_represented seriously mary as_a_genuine linguist .,0
they_represented mary seriously_as a genuine linguist .,they_represented mary seriously_as a genuine linguist .,1
they_represented mary seriously to the dean as_a_genuine linguist .,they_represented mary seriously to the dean as_a_genuine linguist .,1
we_proved to the authorities smith to be the thief .,we_proved to the authorities smith to be the thief .,0
we_proved conclusively smith to be the thief .,we_proved conclusively smith to be the thief .,0
we_proved smith conclusively to be the thief .,we_proved smith conclusively to be the thief .,1
we_proved conclusively to the authorities smith to be the thief .,we_proved conclusively to the authorities smith to be the thief .,0
we_proved smith conclusively to the authorities to be the thief .,we_proved smith conclusively to the authorities to be the thief .,1
the gardener watered the tulips flat .,the gardener watered the tulips flat .,1
the grocer ground the coffee_beans to a fine_powder .,the grocer ground the coffee_beans to a fine_powder .,1
they_painted their_cabin a ghastly shade of green .,they_painted their_house a hideous shade of green .,1
the joggers ran_their yeezys threadbare .,the joggers ran_their nikes threadbare .,1
the kids_laughed themselves_into a frenzy .,the kids_laughed themselves_into a frenzy .,1
he_coughed his_handkerchief completely soggy .,he_coughed his_handkerchief completely soggy .,1
they_fed the meat to the_lions raw .,they_fed the meat to the_lions raw .,1
the_lions ate at the meat_raw .,the_lions ate at the meat_raw .,0
we_love_them .,we_love_them .,1
we_love they .,we_love they .,0
we_love their .,we_love their .,0
us love_their .,us love_their .,0
our_love they .,our_love they .,1
our_love them .,our_love them .,1
our_love their .,our_love their .,1
he belief_that mary kissed bill_is mistaken .,he belief_that mary kissed bill_is mistaken .,0
him belief_that mary kissed bill_is mistaken .,him belief_that mary kissed bill_is mistaken .,0
his_belief_that that_mary kissed bill_is mistaken .,his_belief_that that_mary kissed bill_is mistaken .,1
mary loves_him .,mary loves_him .,1
mary_is fond_of_him .,mary_is fond_of_him .,1
mary_is fond him .,mary_is fond him .,0
mary publicly_criticized .,mary criticized_him .,1
mary's criticism him was_cruel .,mary's criticism him was_cruel .,0
mary's criticism of him was_cruel .,mary's criticism of him was_cruel .,1
that john_loves mary_is doubtful .,that john_loves mary_is doubtful .,1
john to love_mary would_be doubtful .,john to love_mary would_be doubtful .,0
for john to love_mary would_be doubtful .,for john to love_mary would_be doubtful .,1
to go_abroad would_be nice .,to go_abroad would_be nice .,1
john's plan_to_go go_abroad is_nice .,john's plan_to_go go_abroad is_nice .,1
mary believed john to have_loved_her .,mary believed john to have_loved_her .,1
mary considered john to have_loved_her .,mary considered john to have_loved_her .,1
mary reported john to have_loved_her .,mary reported john to have_loved_her .,1
mary considered to have_loved_her .,mary considered to have_loved_her .,0
mary tried to go_abroad .,mary tried to go_abroad .,1
mary intended to go_abroad .,mary intended to go_abroad .,1
mary managed_to_go go_abroad .,mary managed_to_go go_abroad .,1
mary desired to go_abroad .,mary desired to go_abroad .,1
mary tried john to go_abroad .,mary tried john to go_abroad .,0
mary managed john to go_abroad .,mary managed john to go_abroad .,0
mary desired john to go_abroad .,mary desired john to go_abroad .,0
mary believed_him to have_loved_her .,mary believed_him to have_loved_her .,1
mary regard_him_as to have_loved_her .,mary considered_him to have_loved_her .,1
mary believed_he to have_loved_her .,mary believed_he to have_loved_her .,0
mary considered he to have_loved_her .,mary considered he to have_loved_her .,0
mary reported he to have_loved_her .,mary reported he to have_loved_her .,0
mary believed_his to have_loved_her .,mary believed_his to have_loved_her .,0
mary considered his to have_loved_her .,mary considered his to have_loved_her .,0
mary reported his to have_loved_her .,mary reported his to have_loved_her .,0
it_is certain_that john_has loved_mary .,it_is certain_that john_has loved_mary .,1
it_is likely_that john_has loved_mary .,it_is likely_that john_has loved_mary .,1
there_are strangers in that garden .,there_are strangers in that garden .,1
there_is strangers in that garden .,there_is strangers in that garden .,0
there_is arriving three_men atthe that station .,there_is arriving three_men at that station .,0
there_are arriving three_men atthe that station .,there_are arriving three_men at that station .,1
i_consider there to be a man in that garden .,i_consider there to be a man in that garden .,1
i_consider there_too a man in that garden .,i_consider there a man in that garden .,0
they_alleged there to have_been many_strangers in that garden .,they_alleged there to have_been many_strangers in that garden .,1
they_alleged many_strangers to have_been in that garden .,they_alleged many_strangers to have_been in that garden .,0
john wagered there to have_been a stranger in that_haunted house .,john wagered there to have_been a stranger in that_haunted house .,1
john wagered a stranger to have_been in that_haunted house .,john wagered a stranger to have_been in that_haunted house .,0
john tried to kiss mary .,john tried to kiss mary .,1
john persuaded mary to kiss_him .,john persuaded mary to kiss_him .,1
john_told mary to kiss_him .,john_told mary to kiss_him .,1
it_is_illegal to park here .,it_is_illegal to park here .,1
i_remembered_him him_having kissed mary .,i_remembered_him him_having kissed mary .,1
i reported_him having kissed mary .,i reported_him having kissed mary .,1
i reported_having kissed mary .,i reported_having kissed mary .,1
i_enjoy_taking a bath .,i_enjoy_taking a bath .,1
i_detest taking_a_bath .,i_detest taking_a_bath .,1
i_enjoy him_taking a bath .,i_enjoy him_taking a bath .,0
i_detest him_taking a bath .,i_detest him_taking a bath .,0
i_saw_him him_kissing mary .,i_saw_him him_kissing mary .,1
i_noticed him_kissing mary .,i_noticed him_kissing mary .,1
i_noticed kissing mary .,i_noticed kissing mary .,0
there_was known to everyone .,there_was known to everyone .,0
stephen's refusing the offer_is shocking .,john's refusing the offer_is shocking .,1
the enemy's destroying the city_was horrific .,the enemy's destroying the city_was horrific .,1
stephen's refusal of the offer was_shocking .,john's refusal of the offer was_shocking .,1
the enemy's destruction of the city_was horrific .,the enemy's destruction of the city_was horrific .,1
john_wanted to leave_the_room happy and leave_the_room he_did happy .,john_wanted to leave_the_room happy and leave_the_room he_did happy .,0
"i_often send mary home_drunk , and she_gets_there just_fine .","i_often send mary home_drunk , and she_gets_there just_fine .",1
i raw eat_fish drunk .,i raw eat_fish drunk .,0
i_only_eat eat_fish drunk raw .,i_only_eat eat_fish drunk raw .,0
"i_don't think fred will , either .","i_don't think fred will , either .",1
"josé likes cabbage , and holly does_too .","josé likes cabbage , and holly does_too .",1
"josé ate cabbage , and holly_has too .","josé ate cabbage , and holly_has too .",1
"josé is_eating cabbage , and holly_is too .","josé is_eating cabbage , and holly_is too .",1
john is_leaving but mary's not .,john is_leaving but mary's not .,1
i_consider bill intelligent and i_consider sally indeed_not .,i_consider bill intelligent and i_consider sally not .,1
"sally started_running down the street , but_only after josé started .","sally started_running down the street , but_only after josé started .",0
"sally made bill laugh , and then josé made .","sally made bill laugh , and then josé made .",0
"mary_came to read fred's story , and i_also_came to .","mary_came to read fred's story , and i_also_came to .",0
"john_wants to go_on_vacation , but_he doesn't_know_when to .","john_wants to go_on_vacation , but_he doesn't_know_when to .",1
"mary_was told_to_bring bring_something to the party , so_she_asked sue what to .","mary_was told_to_bring bring_something to the party , so_she_asked sue what to .",0
we_might go_on_vacation if_we can_ever figure_out_when to .,we_might go_on_vacation if_we can_ever figure_out_when to .,0
"ron wanted_to_wear a tuxedo to the party , but caspar couldn't_decide whether to .","ron wanted_to_wear a tuxedo to the party , but caspar couldn't_decide whether to .",0
you_shouldn't play with rifles because to is_dangerous .,you_shouldn't play with rifles because to is_dangerous .,0
john is_being_discussed and sally_is being_too .,john is_being_discussed and sally_is being_too .,0
"i_remember john being_discussed , but_you recall sally being .","i_remember john being_discussed , but_you recall sally being .",0
"sally might_have eaten cabbage , but holly shouldn't .","sally might_have eaten cabbage , but holly shouldn't .",1
"josé asks_that_we we_go to the meeting , and sally will_tell us_when .","josé asks_that_we we_go to the meeting , and sally will_tell us_when .",1
"it's we_go to the meeting , that_sally will_tell us_when .","it's we_go to the meeting , that_sally will_tell us_when .",0
it's to mary that joe_said holly can_talk .,it's to mary that joe_said holly can_talk .,1
"mary claimed_that eaten cabbage , holly hasn't .","mary claimed_that eaten cabbage , holly hasn't .",1
"mary claimed_that eating cabbage , holly's not .","mary claimed_that eating cabbage , holly's not .",1
"mary claimed_that eat_cabbage , holly wants to .","mary claimed_that eat_cabbage , holly wants to .",1
"mary claimed_that would_eat cabbage , holly .","mary claimed_that would_eat cabbage , holly .",0
"mary claimed_that hasn't_eaten cabbage , holly .","mary claimed_that hasn't_eaten cabbage , holly .",0
"mary claimed_that eating cabbage , holly started .","mary claimed_that eating cabbage , holly started .",0
"mary claimed_that eat_cabbage , holly made_me .","mary claimed_that eat_cabbage , holly made_me .",0
"mary claimed_that have_eaten cabbage , holly should .","mary claimed_that have_eaten cabbage , holly should .",0
"mary claimed_that intelligent , i_consider holly indeed_not .","mary claimed_that intelligent , i_consider holly not .",0
lilly recounted a story_to_remember remember_because holly_had also_recounted a story to .,lilly recounted a story_to_remember remember_because holly_had also_recounted a story to .,0
i_reviewed joe's attempt to find holly while_you reviewed josé's attempt to .,i_reviewed joe's attempt to find holly while_you reviewed josé's attempt to .,0
"mary questioned joe's desire_to_eat eat_cabbage , but_only after_i who_questioned sally's desire to .","mary questioned joe's desire_to_eat eat_cabbage , but_only after_i had_questioned sally's desire to .",0
"sally explained the attempt to arrest holly , but_only after_i had_denied the decision_today to .","sally explained the attempt to arrest holly , but_only after_i had_denied the decision to .",0
"john didn't_hit a home_run , but_i know a_woman_who who_did .","john didn't_hit a home_run , but_i know a_woman_who who_did .",1
"that_betsy won the spin_bowling crown_is not_surprising , but_that peter didn't_know_she she_did is_surprising .","that_betsy won the batting crown_is not_surprising , but_that peter didn't_know_she she_did is_surprising .",1
you_shouldn't have_played with rifles because to have is_dangerous .,you_shouldn't have_played with rifles because to have is_dangerous .,0
"ron wanted to be_wearing a tuxedo to the party , but caspar didn't_know whether to be .","ron wanted to be_wearing a tuxedo to the party , but caspar didn't_know whether to be .",0
lilly recounted a story to be_remembered because holly_had recounted a story to be .,lilly recounted a story to be_remembered because holly_had recounted a story to be .,0
"lilly decided_that eating cabbage , she_should_be .","lilly decided_that eating cabbage , she_should_be .",1
"lilly decided eating cabbage , to be .","lilly decided eating cabbage , to be .",0
"read fred's story , i_also want to .","read fred's story , i_also want to .",1
you_shouldn't play with rifles because play with rifles to is_dangerous .,you_shouldn't play with rifles because play with rifles to is_dangerous .,0
"ron wanted_to_wear a tuxedo to the party , but wear a tuxedo to the party caspar couldn't_decide whether to .","ron wanted_to_wear a tuxedo to the party , but wear a tuxedo to the party caspar couldn't_decide whether to .",0
lizzie barnes recounted a story_to_remember remember_because remember holly_had recounted a story to .,lucy barnes recounted a story_to_remember remember_because remember holly_had recounted a story to .,0
mag wildwood came to introduce the_bartender but_i came not to .,mag wildwood came to introduce the_bartender but_i came not to .,1
mag wildwood came to introduce the_bartender but_i came precisely not to .,mag wildwood came to introduce the_bartender but_i came precisely not to .,1
you_should unload rifles because not to s is_dangerous .,you_should unload rifles because not to s is_dangerous .,1
"if ron knows_whether to wear a tuxedo , and caspar knows_whether not to , do_they know different_things ?","if ron knows_whether to wear a tuxedo , and caspar knows_whether not to , do_they know different_things ?",1
lucy recounted a story_to_remember remember_because holly_had recounted as story not to .,lucy recounted a story_to_remember remember_because holly_had recounted as story not to .,1
"i_will , if_i can_work on it .","i_will , if_i can_work on it .",0
did_harry leave ?,did_harry leave ?,1
does_joe sing ?,does_joe sing ?,1
a proof_that god_exist does .,a proof_that god_exist does .,0
a proof_that god_does exists .,a proof_that god_does exists .,0
i_visited every_town in_every_country i_had to .,i_visited every_town in_every_country i_had to .,0
every_man who_said_he he_would buy_some salmon did .,every_man who_said_he he_would buy_some salmon did .,1
i_visited every_town i_had to .,i_visited every_town i_had to .,1
every_town in_every_country i_had to i_visited .,every_town in_every_country i_had to i_visited .,1
every_man who_said_he he_would buy_some salmon did_buy_some some_salmon .,every_man who_said_he he_would buy_some salmon did_buy_some some_salmon .,1
lilly should_buy salmon and mary should too .,lilly should_buy salmon and mary should too .,1
lilly should_buy salmon and mary should_buy salmon too .,lilly should_buy salmon and mary should_buy salmon too .,1
"joe's neuroses bother his_patrons , and sally's neuroses do_too .","joe's neuroses bother his_patrons , and sally's neuroses do_too .",1
"joe likes_his bar , and sally's patrons do_too .","joe likes_his bar , and sally's patrons do_too .",1
every_picture of itself arrived .,every_picture of itself arrived .,1
my_uncle doesn't_have a spouse_but your_aunt does and he_is lying on the floor .,my_uncle doesn't_have a spouse_but your_aunt does and he_is lying on the floor .,1
"my_uncle didn't_buy anything for christmas , but_my aunt did_it for him and it_was bright_red .","my_uncle didn't_buy anything for christmas , but_my aunt did_it for him and it_was bright_red .",0
"i_know which book max read , and which book oscar didn't .","i_know which book max read , and which book oscar didn't .",1
"this_is the book of which bill approves , and this_is the one of which_he doesn't .","this_is the book of which bill approves , and this_is the one of which_he doesn't .",1
"i_know which book mag read , and which book bob_asked why_you hadn't .","i_know which book mag read , and which book bob_asked why_you hadn't .",0
"i_know which book mag read , and which book bob discussed after_i had .","i_know which book mag read , and which book bob discussed after_i had .",0
dulles suspected everyone_who angleton did .,dulles suspected everyone_who angleton did .,1
"while_bob read fred , he_didn't dickens .","while_bob read fred , he_didn't dickens .",1
"sally suspected joe , but_he didn't holly .","sally suspected joe , but_he didn't holly .",1
"although mag doesn't eggplants , sally eats cabbage .","although mag doesn't eggplants , sally eats cabbage .",0
"although_i don't_know_which book sam_did , i_do know_which book sally read .","although_i don't_know_which book sam_did , i_do know_which book sally read .",0
"near everyone angleton did , dulles stood .","near everyone angleton did , dulles stood .",0
"sally will_stand near mag , but_he_won't holly .","sally will_stand near mag , but_he_won't holly .",0
"while holly didn't_discuss a_report_about about_every boy , she_did every_girl .","while holly didn't_discuss a_report_about about_every boy , she_did every_girl .",0
sally will_stand near every_woman_that you_will .,sally will_stand near every_woman_that you_will .,1
"i_know which woman holly will_discuss a_report_about , but_i don't_know_which woman you_will .","i_know which woman holly will_discuss a_report_about , but_i don't_know_which woman you_will .",1
sam stood_near last_week every_one of the women we'd_been discussing .,sam stood_near yesterday every_one of the women we'd_been discussing .,0
truman visited_yesterday you .,truman visited_yesterday you .,0
truman told_the_story bob .,truman told_the_story bob .,0
"while truman didn't_visit me , he_did you .","while truman didn't_visit me , he_did you .",1
"while truman didn't_tell me a story , he_did rusty .","while truman didn't_tell me a story , he_did rusty .",1
"while josé won't_talk_about mag , he_might about_holly .","while josé won't_talk_about mag , he_might about_holly .",1
"although doc might_tell it to you , he_won't to me .","although doc might_tell it to you , he_won't to me .",1
i_think you_need to show_yourself more_than you_do anyone_else .,i_think you_need to show_yourself more_than you_do anyone_else .,1
"while truman doesn't_want to visit_every city , he_does barcelona .","while truman doesn't_want to visit_every city , he_does barcelona .",1
"while rusty might_leave in_order to please mag , he_won't his_father .","while rusty might_leave in_order to please mag , he_won't his_father .",0
"while doc might_claim that_bob had_read his_book , he_won't the paper .","while doc might_claim that_bob had_read his_book , he_won't the paper .",0
"i'll_turn the radio down , but_i won't up .","i'll_turn the radio down , but_i won't up .",0
"fred likes eggplants , although_he likes cabbage too .","fred likes eggplants , although_he likes cabbage too .",1
"although_he likes cabbage too , fred likes eggplants .","although_he likes cabbage too , fred likes eggplants .",1
fred gave flowers to his sweetie because frank_had .,fred gave flowers to his sweetie because frank_had .,1
"china_is a country_that joe_wants to visit , and he_will too , if_he_gets enough_money .","china_is a country_that joe_wants to visit , and he_will too , if_he_gets enough_money .",1
"jerry wouldn't_read a book by babel , but meryl has_done_so and it_was_pretty pretty_good .","jerry wouldn't_read a book by babel , but meryl has_done_so and it_was_pretty pretty_good .",1
"i_know which book max read , and which book oscar hasn't_done so .","i_know which book max read , and which book oscar hasn't_done so .",0
"joe_might wish_he_had , but_this isn't_really a country_he_has has_visited .","joe_might wish_he_had , but_this isn't a country_he_has has_visited .",1
"while_i might_want to , this_is the kind of thing_that harris_has already_suggested .","while_i might_want to , this_is the kind of thing_that harris_has already_suggested .",1
we_like our_friends and they_do too .,we_like our_friends and they_do too .,1
we_like our_friends and they_like our_friends too .,we_like our_friends and they_like our_friends too .,1
"we_like our_friends and they_like their_friends , too .","we_like our_friends and they_like their_friends , too .",1
rusty talked_about himself only_after holly did .,rusty talked_about himself only_after holly did .,1
rusty talked_about himself only_after mary_did talk_about_himself .,rusty talked_about himself only_after mary_did talk_about_himself .,0
"i_could find_no solution , but holly might .","i_could find_no solution , but holly might .",1
fred talked_about everything_before rusty did .,fred talked_about everything_before rusty did .,1
"joe will_go to the store , even_though fred already_has .","joe will_go to the store , even_though fred already_has .",1
"today_there is little_or_no no_official harassment of lesbians_and_gays by the national_government , although autonomous governments_might .","today_there is little_or_no no_official harassment of lesbians_and_gays by the national_government , although autonomous governments_might .",1
"the candidate_was dogged by charges of infidelity and avoiding the draft , or_at_least least_trying to .","the candidate_was dogged by charges of infidelity and avoiding the draft , or_at_least least_trying to .",1
"david_is a great_artist , and when_he_does , his_eyes squint at you .","david_is a great_artist , and when_he_does , his_eyes squint at you .",0
"the candidate_was dogged by charges of infidelity , or_at_least least_trying to .","the candidate_was dogged by charges of infidelity , or_at_least least_trying to .",0
"this_information_could have_been released by gorbachev , but_he_chose chose_not to .","this_information_could have_been released by gorbachev , but_he_chose chose_not to .",1
"a_lot of this_material can_be_presented in a fairly_informal and accessible fashion , and often i_do .","a_lot of this_material can_be_presented in a fairly_informal and accessible fashion , and often i_do .",1
john_likes indeed_not mary .,john_likes not mary .,0
john_does_not like_mary .,john_does_not like_mary .,1
john meets often mary .,john meets often mary .,0
john tries to often_meet mary .,john tries to often_meet mary .,1
john tries to meet often mary .,john tries to meet often mary .,0
john tries_not to meet_mary .,john tries_not to meet_mary .,1
john tries to meet not mary .,john tries to meet not mary .,0
is mary running the marathon ?,is mary running the marathon ?,1
runs mary the marathon ?,runs mary the marathon ?,0
mary_is often running the marathon .,mary_is often running the marathon .,1
mary runs often the marathon .,mary runs often the marathon .,0
mary_is_not not_running the marathon .,mary_is_not not_running the marathon .,1
"i_didn't , as bill_had thought , go to the store .","i_didn't , as bill_had thought , go to the store .",1
"i_did , as bill_had thought , go to the store .","i_did , as bill_had thought , go to the store .",1
"i_did indeed_not , as mark_had thought , go to the store .","i_did not , as bill_had thought , go to the store .",0
the writers_could so believe the boy .,the writers_could so believe the boy .,1
the writers_so believed the boy .,the writers_so believed the boy .,0
the writers_did so believe the boy .,the writers_did so believe the boy .,1
the writers_didn't so believe the boy .,the writers_didn't so believe the boy .,0
rome destroyed carthage .,rome destroyed carthage .,1
rome's destruction of carthage was_horrific .,rome's destruction of carthage was_horrific .,1
john_bought the picture of himself that bill_saw .,john_bought the picture of himself that bill_saw .,1
the perception of the_problem is_quite thorough .,the perception of the_problem is_quite thorough .,1
the knowledge of the_problem is_quite thorough .,the knowledge of the_problem is_quite thorough .,1
the problem's perception_is quite_thorough .,the problem's perception_is quite_thorough .,0
the problem's knowledge_is quite_thorough .,the problem's knowledge_is quite_thorough .,0
the_problem knows easily .,the_problem knows easily .,0
the sailed_away to collect the insurance .,the ship_sank to collect the insurance .,0
the sinking of the ship_was very devious .,the sinking of the ship_was very devious .,1
the sinking of the ship to collect the insurance was_very devious .,the sinking of the ship to collect the insurance was_very devious .,1
the_ship's sinking_was very devious .,the_ship's sinking_was very devious .,1
the_ship's sinking to collect the insurance was_very devious .,the_ship's sinking to collect the insurance was_very devious .,0
the testing of such_drugs on oneself_is too_risky .,the testing of such_drugs on oneself_is too_risky .,1
this drug's testing on oneself_is too_risky .,this drug's testing on oneself_is too_risky .,0
the ship_was sunk to collect the insurance .,the ship_was sunk to collect the insurance .,1
this_drug must_first be_tested on oneself .,this_drug must_first be_tested on oneself .,1
the_president's moral destruction_is complete .,the_president's moral destruction_is complete .,1
the moral destruction of the president_was certainly_not helpful .,the moral destruction of the president_was certainly_not helpful .,1
mary_wants to wear_nice blue german dress .,mary_wants to wear_nice blue german dress .,1
tomatoes_were introduced_in_europe europe_after 1492 .,tomatoes_were introduced_in_europe europe_after 1492 .,1
we rich have_impeccable taste .,we rich have_impeccable taste .,1
rich we_have impeccable_taste .,rich we_have impeccable_taste .,0
i_read three his_books .,i_read three his_books .,0
i_read every his_book .,i_read every his_book .,0
i_read_his every_book .,i_read_his every_book .,1
every_boy named a planet .,every_boy named a planet .,1
i_showed every_little_girl a planet .,i_showed every_boy a planet .,1
few_boys read_any of the books .,few_boys read_any of the books .,1
i_showed few_boys any of the books .,i_showed few_boys any of the books .,1
that few_boys came upset any of the teachers .,that few_boys came upset any of the teachers .,0
i_was not reading a book when_you_came in .,i_was not reading a book when_you_came in .,1
a boy_did_not not_laugh .,a boy_did_not not_laugh .,1
most boys_did not_laugh .,most boys_did not_laugh .,1
every_boy named mercury_and_venus .,every_boy named mercury_and_venus .,1
every_boy named every_planet .,every_boy named every_planet .,1
each_student speaks_two_languages .,each_student speaks_two_languages .,1
two_students speak each_language .,two_students speak each_language .,1
some_tourists visited_all the museums .,some_tourists visited_all the museums .,1
fond of some boy every_girl is .,fond of some boy every_girl is .,1
guinevere has a single_bone that_is in every_corner of the house .,guinevere has a single_bone that_is in every_corner of the house .,0
a critic thinks_that every_book is_readable .,a critic thinks_that every_book is_readable .,1
who_does_he admire ?,who_does_he admire ?,1
he_admires every_man .,he_admires every_man .,1
what_does who_admire ?,what_does who_admire ?,0
who_admires what ?,who_admires what ?,1
someone from every_city hates_it .,someone from every_city hates_it .,1
some professor admires every_student .,some professor admires every_student .,1
some_recent_examples professor admires every_student and hates the dean .,some professor admires every_student and hates the dean .,1
