sentence1,sentence2,label
panic_if cooper_said list's would_be_transferred uff which_began on_wednesday real_hardware was_because goes_across accessed_20_april their_intervention common_challenge ad_would help_eliminate baath_party ruled_over avatar's extremist_groups sound_awesome old_english subversive bearing_supply 2_aug tempted_to_do,"A statement from the allied command said that the raid was part of "" the continued effort to eradicate Baath Party loyalists , paramilitary groups and other subversive elements . """,1
silverman probably_will preceeding two_leads season_as now_empty other_favorite network_behind netflix_or_amazon connexions although_it tait s_first governed_by 18 style_bedroom measurements_will kick-starting 85 converts_into year-old_demographic one_shelter,"NBC will probably end the season as the second most-popular network behind CBS , which is first among the key 18-to-49-year-old demographic .",0
inhabitable europe cross-layer sochaux return_the_items s_cac retracing_our 30 rose_0.6 vehicle_registrations you_can_normally current_club ivoire s_ftse_100 have_been_stopped approximately_16 swapping_them konrad_adenauer professional_advisers s_dax index_advanced 0.8_percent uloom,"In afternoon trading in Europe , France 's CAC-40 fell 1.6 percent , Britain 's FTSE 100 dropped 1.2 percent and Germany 's DAX index lost 1.9 percent .",0
usa_today_article brutalized advancers about_8 elemnt full_8 hyphenated rehydrate_your new_york stock_exchange social_media_if,Declining issues outnumbered advancers slightly more than 3 to 1 on the New York Stock Exchange .,0
–_many desc men_who just_clicks 42_countries finger_on_it sold_out_tickets grayson gather_to_celebrate find_further_details manuscript_collection performed_during tosa bloody_war throughout_the_usa military_commissions create_a_monthly al-qaida pax_christi must_have,"Some 660 prisoners from 42 countries are being held at the Naval base at Guantanamo Bay , many captured during the war against Al Qaeda in Afghanistan .",1
daddy_issues 2015_vintage pre_booked new_players company_servicing not_diagnosed flaker treatable d_always_been baby_that_was he_said supporters_had gastrointestinal_illness press_conference roughly terry_mcauliffe capitol central_missouri,"Beginning , early stages , not life threatening , treatable , Bruno told a state Capitol news conference .",1
essbase ata s offer addy claims_“ grace_periods river_medway is_not attending_public against_black incentive are_manually_read certificate_of_incorporation will_not_perform earlier_but shoretel ceo_craig conway_said as_a_disciple,""" Oracle 's offer undervalues the company and is not in the best interest of PeopleSoft stockholders , "" said PeopleSoft President and CEO Craig Conway , in the statement .",1
"clarke he_surrendered wuwt the_government's_decision on_saturday new_controls employe non-compliance_is another_£ 25,000_bond that_induces","Bryant presented himself to authorities last Friday and was released after posting $ 25,000 bail .",1
roberson_was spider_bite become_increasingly_aware which_has_reached together_so_i langley_street used_ones there_when_she 2_degree leg offering_integrated according welcome_emails her_mother sin_to_be shamika woumnm s_slower southborough that_makes_everything,"She was bitten on the back and scratched on the leg , her mother said .",1
anglers_that slashed_its about_poetry larson's godina i_have_ridden asbestos_containing rural_county is_very_cute might_have prolonged resolving_it spree moreau repatriating small_windows mailings not_violent the_latter the_box_contains that_i_dislike,He says the release of a tarot card left at a shooting scene may have prolonged the spree by cutting off fragile communications with the sniper .,1
it_was 2_ch round_7 yankees typed third_straight military_defeat orderly_transition their_last_day welded_construction blue_herons 08:00- premier_league_season half_a_point,The Yankees are in their first team-wide slump of the season .,0
"psalmist 5.75 kent_has called_project out_and_vote the_united_states trademark_poker doyon least_privilege pre_and_post kvc list_price gets_crowded have_leased totalled_£ 3,099 internet_prices",Solomon 5.5 is now available in the U.S. and Canada through Microsoft Business Solutions resellers .,0
analysis_published released_thursday is_proclaimed cv_can index_also does_not filmmaker's single_operating safe_solution availability_of_services ve_so_far science_classrooms project_that dus,"The document stated : "" This report does not attempt to address the complexities of this issue . """,1
million_dollars_worth “_risk_” ottawa_police global_partner was_preparing personae draw_up can_officially woman_must examine_the_association is_acquired human_rights_abuses each_measures,Last week the Securities and Exchange Commission said its staff was preparing to draw up rules to combat trading abuses .,1
early_beginnings can_rejoice will_thoroughly wyss_institute all_lyrics s in_his_practice hints_which belding scribner multiple_views ”_modi hospice_team has_saved_more 2_ne have_one_single yards_before alioth_finance sure_it_had health_maintenance_organization meticulous_care arts_training,"Dr. Belding Scribner , inventor of a device that made long-term kidney dialysis possible and has saved more than a million lives , has died in Seattle at age 82 .",0
no_hats pulmonary_arterial case_fits 20.7_percent rituals_were all_women mountain_side 14/05,"Nevada is where the most women smoke , 28 percent .",0
but_he will_meet ahmadinejad behalf_within jacques_chirac local_reactions other_persons_who three_russian,They include French President Jacques Chirac and German Chancellor Gerhard Schroeder .,0
actor_is procreative conduct_unbecoming kobani that_damned s_acting acting_president while_his show_director survival_and_reproduction akhmad kosovars their_sick tally_is disp lifetime's campaign_trail you_can't_create,"He is temporarily serving as Chechnya 's acting president while his boss , Akhmad Kadyrov , is running in the region 's Oct. 5 presidential election .",1
general_application technology-laced nasdaq_composite index_dipped trade_issues linky_below sensing_data image_appear mqms free_and_accepted nigella_’,"The technology-laced Nasdaq Composite Index < .IXIC > added 1.92 points , or 0.12 percent , at 1,647.94 .",0
niraj hearing_came one_day after the_guardian_has install_for_your my_now_husband old_he_was under_the_spotlight the_security_guard cuchillo dallager just_open_up straumann non-normal are_not_certified pid non-combat princess_diana servin,"The hearing occurred a day after the Pentagon for the first time singled out an officer , Dallager , for not addressing the scandal .",1
chechen tablet_absolutely history_of_chronic his_guest moscow-backed president_said_that are_now that_one_special particularly_notable take_your_order soldiers_under rear_diff tension_is hitting_new unobserved your_feminine promised_that_he socialist_workers s_presidential election slowly_became dystopic chechnya correct_mistakes,"Officials in Chechnya 's Moscow-backed government are a frequent target for rebels , and tension is running high ahead of Sunday 's presidential election in the war-ravaged region .",1
grand_forks has_destroyed during_re-entry feb above_prices e mushtaq unita seven_astronauts while_for_others,"The Columbia broke apart during descent on Feb. 1 , killing all seven astronauts aboard .",1
tamers game_for_both s_mysterious group_was black-painted any_adult successful_tourism anti-iran ein_is regular_yogurt indonesian_president the_case_involved involvement_as republican_leader making_critical alachua stunts_that hickel imposing sleeping_room moratorium_on_new facing_new wolf_control in_2000 minimum_down_payment,"Friends of Animals , which touts 200,000 members , was behind a successful tourism boycott that resulted in then-Gov . Walter J. Hickel imposing a moratorium on wolf control in 1992 .",1
she_concludes_that what_emotions our_customers_throughout was_morally_wrong add-on_service you'll_be_redirected medea likewise_give best_description sign_outside group_conference,Mrs Clinton said her husband action 's were morally wrong but did not constitute a public betrayal .,1
enjoyed_life used_to_depict our_coaching_staff marring perdido_key winning_elections comparing_him advocacy_center set_featuring 100_thousand canon_digital sparked_her late_start weblog_post,"Further back , Sen. Bob Graham of Florida reported about $ 1.7 million on hand .",0
eight-fold article_provides six_lines this_page_before impact_testing involved_but students_knowledge experts_have_said springer_verlag new_provincial geometry_as_well well_as_potential probability experimental_therapeutics statistics mobile_online,"The test , in four sections , includes algebra and geometry , along with some questions on probability and statistics .",1
top_u virginia_area s_mad long_and_drawn executives_are feeling_increasingly really_good_day will_not_tell business_climate efficiently_deliver income_and_wealth —_beginning be_told they_now strokes_behind on_march_7 easy_..,"Business confidence among top U.S. executives hit a 12-month high in the second quarter , according to a survey released Monday .",0
massachusetts_is largest_and_one october_05 12_states fins_that over_night the_death_penalty gestate having_abolished capital_punishment creasy problems_where,"Massachusetts is one of 12 states without the death penalty , having abolished it in 1984 .",1
west_windsor stove_oven lieutenants correcting_their just_as_suddenly departure_could impose_more chaos very_optimistic_about food_outside view_shared between_1962 many_advocates biggest_annual liberia leaders_take offer_extremely your_single_user wristband_that few_hours_after even_stopping by_ivy tendinopathy significant_points,"His aides warn an abrupt departure could trigger more bloodshed , a view shared by many in Liberia .",1
mother's renewable_energy_sector they_have then_entered international_ministries private_nonprofit signatures blue_ribbons the_western_portion this_sub-section,Recall proponents say they have turned in nearly twice the number of necessary signatures .,1
gerry iso_9660 gettelfinger said ill_do only_differences news_conference_that raise_their_voices we_are going liability_laws always_done_things we_ask_him donate_these this_year_included asco_annual negotiations_process until_we_reach still_an_open agreement virtualization_has delo karanth tracking_codes three_weeks_i make_little_sense crash_occurs 25_mg york_mayor,""" We are going to continue to hammer away at the negotiations process until we reach an agreement , "" he said .",1
country-music short_code kkcs ’_s_hiring i've_spent_my art_auctions others_for_his playing_songs multi-instrument ticket_prices_may british_pop date_back_as media_report conducted_in_english milivojevic also_be_implemented recipe_last each_director criticized_president george_bush how_exhausted,"A radio station has suspended two disc jockeys for locking themselves in the studio and continuously playing Dixie Chicks songs , violating the station 's two-month-old ban on the group 's music .",0
became_the_biggest difference_was association_— continuous_data court_should use_these_tools files_within legal_opinions still_practicing other_pages world consequentialism been_decreasing such_as_checking allow_the_system european_court of_human_rights },"Their difference was over whether the court should take into account the legal opinions of other world courts , like the European Court of Human Rights .",1
secure_method 2960 s_also includes_a_1 strategic win_game series_shows ankara only_option_was very_nicely in_april_2012 had_at_least that_she_makes option_of_signing goes_west google happening_soon s property_claims audio_fidelity,"It 's also a strategic win for Overture , given that Knight Ridder had been using Google 's advertising services .",0
cantonese her_delight catholic_archdiocese while_passing_through mind_has_been normally_offer instalation 140_million wing_nut wooden_chair more_than_500 spiritual_leaders sex are_rampant heating_methods under_eight point_toward your_hair_color pittsburgh_was document_obtained india_foundation the_associated_press boards_across,The American Roman Catholic archdiocese of Boston has offered $ 55 million to settle more than 500 sex abuse lawsuits involving priests .,1
blair_said already_counting located_southeast 2q were_driven christopher_tolkien deposit it_was_approximately credit_growth rameshwar greater_contribution banking_and_trading 11:06_am contain_several disputes_concerning 18.09 loan_modification and_an_angel when_stacked revenue ecosmart,"Deposit and loan growth , strong investment banking and trading results and strong growth in mortgage and card revenues drove this quarter 's results .",1
two_german taiwan later_he_became n600 riders_under cryptocurrency_markets one_might_call geographic_expansion than_the_highest blankets_was_posted 2015_update students_who_come would_desire went_south $ this_is_approximately choice_tends distance_– almost_9 nih_funding stretched_into daily_consumption $ 20.59 accessible_at_our,"Telecom equipment maker Lucent Technologies Inc . ( nyse : QCOM - news - people ) rallied 43 cents , or 12.3 percent , to $ 3.95 .",0
they_were not_supplied or number_representing opportunity_employer that_failed weyers .._then_i beauchamp render_such david_blair 10_×_10 guitars_have telangana_state_public foreign_ministry states_along baghdad zeichen ecal,"They were not supplied or given to us , but unearthed by our reporter "" in Iraq 's foreign ministry , he said .",1
us_congress remove_your_personal passed_similar added_fees deregistered but_having president_bill hillary's nixed curious_people endangered_due,"Congress twice passed similar bills , but then-President Clinton vetoed them both times .",1
chris roman_senate protecting could_get upset_but phone_will_prompt region_such be_agreeable his taunters hinoki,"Her son would get upset , his mom said , but then turn around and befriend his taunters .",1
like_la his_sentencing anthony_doerr lexus_rc had power_plugs can_definitely_say his_nose depends_upon_what because_this_information underground_tank tagus his_back gulfport,"Avants , wearing a light brown jumpsuit , had tubes in his nose and a portable oxygen tank beside him .",1
jahn one_can_apply s_lawyers mean_there_is is_no heavenly_things mercy_as drug_misuse caused series_event enter_the_word 90s_are s_death actros,McKnight 's lawyers said she had no intention of harming the child .,0
midway_ky ability_to_recall extremely_obese american_adults flex_is those_who_are no_coins pounds_overweight may_1946 almost_tripled based_on_public cyclopaedia supporting_one what_evidence_is,"The number of Americans considered extremely obese , or at least 100 pounds overweight , has quadrupled since the 1980s to a startling 4 million , the research shows .",1
its_binary other_psychological flareup back_while morning_report clip_was comportment vincentian quintanilla ' s_initial refusal world_where_women community_to_participate generally_under that promoter_score reviewable procedures_were built_form using_the_actual,A verbal flare-up between Keating and Mahony began when the cardinal initially refused to participate in that survey unless procedures were changed .,1
reached_an_all-time taking_to_twitter potential_to_move waited friday that_would_permit ages_were death_which has_succeeded press_events not_be_subjected had_any_success destroying_my modern_forms program_allowing china_and_southeast financial_and_political shoots_are grizzly_bear considers_your planes less_advanced since_returned generous_gifts,An Alaska judge has rejected an attempt by an animal rights group to stop a state-sponsored program allowing hunters to shoot wolves from airplanes in Alaska .,0
cftc is_ongoing investigating_several new_investments wagener which_guarantee declined_significantly steam_trains colorado_companies its_area_is beginning_sept universe_through energy_markets will_suit_both managing_security actual_result gas_infrastructure trading_prices control_of_public medical_office_assistant university_school,The federal agency has been investigating whether several energy companies manipulated energy markets by reporting false natural gas trading prices to industry publications .,1
prime_money conceptualise last_observation the_lumberjacks reins_over mix_music one_part despite_increasing ipad_would been_safely sourced output_side gering chiropractic_profession have_to_actively,"He went on : "" One part of that should have been sourced to a reference work .",0
the_bill_which island_records this_fashion injunction are_promptly pending_an_appeal journalism_was sensitives corporation_announced globulin,The injunction was immediately stayed pending an appeal to the Federal Circuit Court of Appeals in Washington .,0
the_french_army eventually_taken better_seo therapy_rooms it_coincided s_canada hammersmith_hospital tourist nerve_supply filtering_it harper_has education_com s_heart_beat via_electric despite_going seclude,"He was taken to Hammersmith hospital , where doctors regulated Blair 's heart beat via electric shock in a procedure called "" cardio-version "" .",1
sir_herbert the_core_message energy_policies buy_red engaging_online patient_whose came_knocking lalu procedure_could are_sweating wildlife_preserves three_months professor_alan firing_squad section_four,"Physicians who perform the procedure would face up to two years in prison , under the bill .",1
kelley she_was_brought which_you_operate ukraine's hospital_center where_he morning_rush_hour play_gta,Dotson was taken to an area hospital for a psychiatric evaluation .,0
when_police set_onto vs_new complicated_relationships pickering trial_over continuous_gutter_installation i_had_requested 109s are_constant points_down threads_can lates,Each boy weighed less than 50 pounds when they were removed from the home Oct. 10 .,1
the_second company m_always_interested gastric dubbed should_delete moire internationalco de_saint ::_init whether_true tory_voters could_be_required related_extensions channel_that needed_energy services_industries holdings better_light,"The second company , to be called Prisma Energy International Inc . , includes 19 international power and pipeline holdings .",1
two_charges apparatus_has each_text stanislaus_county district_court case_was_dismissed applicants_will_need sentenced counting_his chief_executive_said 124_years descent_through trial_involving turn_cold,He was convicted in his absence in January and sentenced to 124 years .,1
our_farmhouse create_an_email are_being_installed the_report was_forthright …_still garib climate_change_that genesis_has innate_and_adaptive our_website's healthcare_environment not_want_him eps_guidance environment onofrio bill_o'reilly,"The original report had concluded that ' ' climate change has global consequences for human health and the environment , ' ' according to an internal EPA memo .",1
various_careers their_last_day be_alot was_later_released even_before_its provide_safety as_laid gas_or_liquid systemic_approach my_viewpoint afghanistan_and_iraq tip_4,"Civilian reservists also could be sent overseas for jobs such as reconstruction in Afghanistan and Iraq , working in positions from translator to truck driver .",0
westfield poor_sales holdings_llc dallas_tx these_heads jomo_kenyatta high_denseness spent_waiting the_major_averages discussions_about ava's two_pocket any_request_made lane_where as_a_visionary westminster_is do-gooder axils past_90 half-owned album_featuring interim_results controlling_how,"Westfield also will continue discussions over the other co-owned centres , such as Knox City in Melbourne , where Deutsche Bank owns a 50 per cent stake .",1
sea_kings bloomberg refused_to_play road_crashes parade_because he_wanted f2p people_marched everywhere_now mehmood be_a_supportive noodling fairytale code_running paginas_para_colorear,"Last year , Bloomberg snubbed the affair after being told he couldn 't march with cast members of the "" The Sopranos . """,1
"federal_agents said_friday they_are increasingly_involved any_other_material about_cyber floss_their_teeth 1,100_pounds winter_long this_young chemical are_shared_between several_municipalities 18:05 phone_comes land_while palo_alto european_authorities your_demise last_eight_months dezember","Federal investigators are looking for possible connections between the theft of 1,100 pounds of an explosive chemical from construction companies in Colorado and California in the past week .",1
the_north_london 5_suggested while_china_’ 40_weeks ’_s_goodness 1_august see_a_line anything_except think_the_u her_sin income_tax_expense fell computed_tomographic 2_percentage animals_native my_gym where_he_currently total_run 9_which,"UK retail like-for-like sales for the 17 weeks to December 27 were flat , with gross margin down two percentage points .",1
investigators_were orange_county_ca moss this_terrible muenster another_place_that 256kbps_quality australian_c-tick_electrical and_his_sister .._9 russian_media fruit_that_has his_death_came deeper_layer prosecutor carsten schweer told the_associated_press weston,A prosecutor said investigators were searching his home in Muenster in the presence of his wife when news of his death arrived .,1
ukessays.com what_this_allows enables_us i_was_dreading psd_flyer_template have seven_keys clone_that is_much waste_gas ultra-quiet pevonia just_as_exciting younger_viewers when_claire the_f_word,""" What this allows us to do is have a crossover that is much more fuel- efficient , aimed at young families , "" Mr. Cowger said .",1
epiphany grading_is fully_healed trying_to_order el_camino hospital_system rugs_has many_avenues cad_documentation_only content_according is_traced his_injuries was_not available apartment_was_very bragdon said_minister during_a_thunderstorm,"The teen was in critical condition at Sacred Heart Medical Center , police said in a news release .",0
our_challenge could_no will_begin_its reduce_congestion by_upgrading offers_free_wi-fi improves_the_overall tech_talks tollways no_designated zone_will_be public_transit commonly-used any_other relationship_they_have wellens decrease_stress that_routinely,"The money can be used for road upgrades , tollways , public transit or any other means to improve mobility .",1
rutgers habitat_restoration it_helped pokémon's quite_amazed goodies_including partners_had the_troubadour land prescribed_as local_australian land_surrounding sun_broke_through smith_were paper_industries re-center volunteer_opportunity world_twenty 33_million data-related,The park service purchased the land from the estate of Samuel Mills Damon for $ 22 million .,0
sir_paul already_has_three nahanni designer husband_jay copy_writing 30-31 because_just_like lorna plus_local news_release_dated via_facebook appropriate_coverage burley recognition_of_its its_40 has_just_taken dubrow through_classes died_there italy_); lung_cancer she_has_practiced specialized_program,"McCartney has three children - fashion designer Stella , 31 , Mary , 33 , and James , 25 - by first wife Linda .",0
in_recent intervening_years confesses_that_he starr's little_wrong nisbet never_raced into_trouble breathe_when facing_charges thick_bottom fare-beating which_this_country card_machine being_dismissed bombs_that,"In recent years , Hampton kept in touch with friends and stayed in trouble : He faced charges of fare-beating and credit-car theft .",0
shanghai_cooperation_organization has_also alleged_that second_section cry_5 linux_kernel contains_code which_is re-distribute but_anyway_i unix transferring_ownership when_my_girls,SCO claims that the Linux kernel holds Unix intellectual property owned by SCO .,1
cause_i_had amrozi did_not_disclose drc was_not asked savvy_investors revenue_’_s s_public_health you_normally_use his_exit unexamined s_name rigging_is,"Amrozi did not reveal , and was not asked , the identity of his boss .",1
informational jere said_he_would really_gave her_garage assuming_no military_pension accumulated_over 25_years little_stir charity_during his_stay at defence_force sonny_bono,Maj-Gen Jeffery said he would give his military pension to charity while he served at Yarralumla .,1
old_italian west_side said_they belonged promised_to_make another_party unimproved had_no unincorporated_association reschedule_it,The rest said they had no affiliation or belonged to another party .,1
dudley himself_took let_us_into reins now_belong significant_features labour_party after_its muddies smith_died depends_on_having than_a_typical quit_smoking in_1994 92_–,"Mr Blair became Labour leader in 1994 after the then leader , John Smith , died of a heart attack .",1
co-operative_housing ioannidis perhaps_also everyone_would_have junk_bond lost_more_than than_130 possibly_consider ahn are_transcribed healthcare_providers_are exchanging_your between_late found_nearby saw_its_first new_ambassador is_leading rating_will security_assistance vicious_circle so_consumed or_distributed_through uk_media overall_situation,"For example , the Dow dropped more than 1,500 points , or 15.6 percent , from May to October 2002 , largely because of terrorism fears driven by the headlines .",1
regret_anything huge_house face_in_my climategate are_expected cable_included have_nominated divided_about the_omnibus fee_basis females_that remain_a_key just_two_weeks each_team's,The House Republican leadership said it expected to call members back Dec. 8 for a vote on the omnibus bill .,0
animals_and_nature six_were yona thunderstorm_is our_gutters these_faces swinging_bridge county —_remains she_participates they_offer_free apollo's two_were object_– but_my_concern charlotte_area apple_arcade,"Six were from Douglas County , which includes Roseburg , and two from the Portland area .",1
cloudera he_garnered 94_cents republican_political spare_money 2.2_percent 4:17_pm into_all_truth under_item 19:45 only_genuine,"PeopleSoft gained $ 1.09 , or 6.3 percent , to $ 18.24 and was Nasdaq 's most active issue .",0
gentiles_as former distributor his_gambling blackbird aga_khan displays_various federation_will across_southeast clothespin borough_hall reinforced_that not_spending casino_magnate matrix_revolutions also_releases direct_command detect_any decision_maker scepticism gershom bedding_comforter_sets veh dairy_farming ammunition_depot,"A rival distributor , Mike Selwyn , of United International Pictures , says he cannot detect , unlike The Matrix Revolutions , any advance scepticism .",1
dispersibility after_considerable law_has dozens_of_these weaknesses_which terrorists_could anonymize our_objectives_are disrupting against_russian historically_this earned_it gove really_telling is_very_painful,"He admits that the law "" has several weaknesses which terrorists could exploit , undermining our defenses . """,1
schill renounced_his huge_country lovely_rose my_conclusions it_needs redbull firing_order 9_others_like easily_hold tekken_3 usa_which marín,"A passionate nationalist , Mr. D 'Alessandro said : "" Canada is a small country , and we need more companies like this . """,0
quarterly_profit our_singular $ 616.5 million_grant art_review 5_cities 610.6 million his_own_special economy_added incorporate_everything,"Revenue was up a tad , from $ 610.6 million to $ 616.5 million .",0
her_prize trikot latvia_is williams-mauresmo match_will play_the_winner inferior_materials her_irish henin-hardenne november_2004 i_was_eventually rani douglas_elliman skin_and_other,The Williams-Mauresmo winner will play the winner of the match between Justine Henin-Hardenne and Chanda Rubin .,1
evil_power april_2007 its_actions first_domesticated the_bush_administration threatens emotional we_give_our grab_a_good thicker_layer clothes_should_be freedom_through human_cloning may_freeze rtic this_song_as time_attending democrat_told some_strains capitol_hill news_conference home_advisor,""" By its actions , "" Lieberman said , "" the Bush administration threatens to give a bad name to a just war . """,1
democrats_need congressional_election practice_space after_the_update significant_differences_between issue's 5.4 forged_documents soon_as_possible so_that i_usually_get sign_it_into legislation_passed cable_but max_has_been,"He urged Congress to "" send me the final bill as soon as possible so that I can sign it into law . """,0
the_house_passed swage cpa_license sep_08 works_with_leading ingress_protection on_sept ..._we_would 14_and_under responded_to_your,"The House of Representative passed an identical amendment on Sept . 9 , by a 227-188 vote .",1
"rose_over schwarzkopf the_latest_date back_sides cent_interest 22,126 representative_or_class towel bank near_here may_be_forwarded tribe_will her_underwear fec trouble_ticket de_leur but_somehow_it their_timing christian_burial their_biography chuck_d risk_oversight $ 12,061 guy_in_my hoped_to_use forward_guidance closet_has","Former Illinois Sen. Carol Moseley Braun ended June with $ 22,126 in the bank , according to her FEC report .",0
alisa she_would_no no_longer_applies just_get quickly_evolved drug_that treated_him severe peanut_allergies suggest_contacting hammond tuttle reacted keynote_was around_him_as yours_turned,The nurse called Allison Smith with the news : The experimental drug that so effectively treated her severe peanut allergy was being taken away .,0
"nicky during_his_residency 1,500+ think_about_people eliot_spitzer police_spokesman swift_kick also_declined feto comment_late 1:30_pm usb_wifi","John Heine , a spokesman for the commission in Washington , declined to comment on Mr. Spitzer 's criticism .",0
caused_an_increase bookmarks initially_reluctant thy_father dense_foods right_before_i best_settings wulin concentrate_our short_loop new_things hubby_has begin_arranging more_trusting 792 ailing social_criticism welcome_alternative yarn_dyed manager_told de_beste difficult_environment huge_crowd weren't_exactly london_yesterday desire_to_move,"Using bookmarks and back and forth buttons -- we had about eighteen different things we had in mind for the browser . """,1
retin_a_cream before_the_heat enough_to_lift surroundings_were whether_he_likes euro_rose blind_as as_muslims up_to_usd 1.1535 fs exactly_the_reason patients_regarding screw_top four-year_high don't_wait walters dull_complexion extended_trading often_sit previous_evening totalling_£ 1.1518 own_facebook 0 attendees_enjoyed 0215 gmt toy_features,"Against the dollar , the euro rose as high as $ 1.1537 , a fresh four-year high and up a half cent from around $ 1.1480 in late U.S. trade .",0
"10_individuals warships_are medecine muslim_americans coast recently_arrested a_total which_i_presume over_200,000 service_members_are so_he_built","There are three warships with 2,300 Marines lingering off its coast .",1
egyptian_people were_allegedly instructed_that abilities_would never_speak needed_improvements another_accident interesting_ones buy_enough according pursue_a_college any_directions popup_window action_steps_that,The letter said staff was told to never speak of the incident .,1
after_talks about_happiness berkeley is_welcomed california-based xoma uploaded_any home_depot_in 1.49 corporation_or_other 49_percent s_live_music but_she_kept just_€ room_along personal_exhibition semi-official forex_options that_ultimately_led,"Shares in Berkeley-based Xoma lost 77 cents , or 14 percent , to close at $ 4.72 each in trading on the Nasdaq Stock Market .",0
consistent_evidence process_of_removing threw_its waiver so_the_argument after_britain both_on-premises clearly_had making_claims almost_invariably uncasville direct_order neck_lift_surgery she_reports subscribe_to_email continuities irish_owned h_r tracks_but labelle payment_transaction engineer_was as_larry unitedhealth_group responded present_on_your,"In a public statement , a spokesperson said : "" Removing the waiver means nothing when Oracle still has pending litigation in Delaware that opposes the PeopleSoft / J.D. Edwards transaction . """,1
universitas_gadjah larger_competitors english_speaking_countries surimi extra_dry s_supporters were_merely morbidly “_christians_” absorbs_heat most_romantic_city etiquette would_compensate at_worst he_had_good our_templates is_sharing_her tax_proposal had_trained conveyed_through penality value_of_information brassard anette report_produced slow_day,"At best , Davydenko 's supporters were naively ignorant to tennis etiquette ; at worst , they cheated – yet went unpenalised by umpire Lars Graf .",1
target_list vasya dude_i s retinal_tear method_where sommers s_been her_dna stretches_into cascading_effect non-partisan calor simply_playing box-office_receipts when_it,The Pentagon insists the technique has successfully predicted elections and even box office receipts .,1
treatment_guidelines online_toolkit but_later_i technical_notes ocalan medical-specialty activities_together police_investigating be_treating approaches based_on_census using_cbd have_validated including_religious pain_killer unloading_operations stress_and_fatigue presumption_against psoriatic_arthritis mikaelson,"Treatment guidelines , many written by medical specialty organizations , outline recommended approaches to many common ailments , ranging from painkillers and exercise for arthritis to surgery for breast cancer .",1
taken_three months it_seals atkins dieters had_lost an_average dance_off maximum_liability pounds_compared perrin 5.65 your_doc problem_with_alcohol found_in_central conventional_group might_identify,"Three months into the study , the Atkins group had lost an average of about 15 pounds , compared with five for the low-fat group .",1
vern strength_which chlo s_probably_not the_correct_way time_too p19 great_vibe kickstarting taz go theatre_seating changed_considerably program_while although_i_may look_forward_to which_is_supplied severe_autism wheel_of_life law_journals wall_designs told_reporters including_east universe_today trying_to_tackle,""" It 's probably not the easiest time to come in and take over the shuttle program , "" Mr. Parsons said at a news conference at NASA headquarters .",1
only_a_handful then_retrieve deans protects_cells picked_him because_women ’_s_provision divorce_action become_incredibly creative_craft no_longer_was dean_asked those_questions need_to_drag,None of Dean 's opponents picked him as someone to party with and Dean was not asked the question .,1
mr inviting_others kurland who_insisted_that implements_this event_included leased_premises positions_they because_none found_that_being those_attending don't_cause industries_best employees sensations_as,Mr. Kozlowski contends that the event was in large part a business function .,1
the_mariners have_shut_down creek_falls choate and_better_yet boya dugan clouds_over vail_’_s highest_placed requires_having four_runs tohu cash_box 15-9 81st_minute remedial_courses,The Mariners piled on against Randy Choate and Juan Acevedo in the bottom of the inning .,0
rapidly_over online_music communique surprising_new room_wall_art redmond impair_any adapted_this multi-link_rear earlier_than_that company_said_that it_was attracting the_chamber_has not_elsewhere_classified ip_management living_room green_america hazlett you_resolve_your gecad rigorous_national,Microsoft said Tuesday it intends to acquire the intellectual property and technology assets of Romanian antivirus firm GeCAD Software Srl .,1
national_domestic_violence horrific_nature could_split k-t may_seek is_admittedly associated_with_greater california_board these_ingredients_can that_i_honestly kundu believers whoop_whoop no_problems_whatsoever spread_all_around dentistry_has nothing_will also_offered_as altitudinal all_photographs_throughout,The attacks are often fuelled by a mix of tribal hatreds and a desire to spread terror in the region .,1
senior_people remains_the_largest palestine_solidarity_campaign to_exercise_all its_namesake james_t o muireagáin hamilton_is reflecting_her member abell begun_my safe_quality relaxed_time,"The Ireland Palestine Solidarity Campaign , of which he was a member , said he was researching a schools exchange project .",0
a_spokeswoman ecology_and_evolutionary interscope tarrant shadeport closely_with_their m employment_applications hotels_will_be 11000 many_employees have_been_donated motability,A spokeswoman for Interscope Geffen A & M Records declined to elaborate .,1
marketer's been_in_prison president_harry_truman still_on_track we_just_loved s_first_look leads_through hidatsa delaware_division young_european take-two_interactive has_added_more 1.5-_2 executives_surveyed while_they've,"The Nasdaq composite gained 4.78 to 1,955.80 , having edged up 0.1 percent last week .",0
on_monday who_are_skilled u expertise_to_deal s be_incorporating army_pfc see_anything_you jessica_lynch was_awarded he_later_went officer_commanding swiftly_followed purple_heart readers_around tragic war_medals bezos_has walter_reed patens two_bucks,"Lynch , who returns to the hills of West Virigina Tuesday , also received the Purple Heart and Prisoner of War medals at Walter Reed Army Medical Center in Washington .",0
he_pledged your_lenders that_are_sensitive police blue_öyster defectors birdcage number_of_u ensuring_high psychosomatic_medicine d_try_it peacekeeping_operations various_fitness mean_more filipino-american also_helps_your,Undersecretary-General for Peacekeeping Jean-Marie Guehenno urged member states contributing police and soldiers to U.N. peacekeeping operations to provide more women .,1
other_adjustments cm_deep pictures_wikihow another_module understand_user m_very_sorry is_piloting bjarke said_while income_tax_advances,"Many of the changes are improvements to the original plan , Libeskind said .",1
