sentence,collocations,label
the_next t_just is_located story t_have year politics he there_was,the jeweller inscribed the name on the ring .,1
it you_can council but_i death t_be use t_want sure,the jeweller inscribed the ring with the name .,1
try weather t_worry will_be appointment thank_you member the_majority resources,the jeweller copied the name on the ring .,1
expertise stainless_steel may_also salt_and_pepper world if_you impact ’_ve file,the jeweller copied the ring with the name .,0
god what_do worked month copy ”_said let_us when experience,the jeweller decorated the name on the ring .,0
presence fig t_going t_do based patients according would_love shower,the jeweller decorated the ring with the name .,1
t_think government is_located i_used least_once have_any delicious has_made,brian hit the fence with the stick .,1
’_d e t_want scored boys t_have participants nation,don swatted the mosquito with the newspaper .,1
t_have t_do not powder you_can when_he that_“ cells,alison pierced the cloth with a needle .,1
t_be had which weren_’ conducted best_quality sugar inc,paula hit the fence with the stick .,1
have_any ’_s the_report t_even sent please_contact degree,mira blamed the accident on terry .,1
conditions t_be king i_had experts isn_’ t_want,mira blamed terry for the accident .,1
t_think land t_forget government is_“ may_also effects,mira condemned the accident on terry .,0
more_information are_you their_own t then_you my_favorite contact_us,ida hunted the woods for deer .,1
i bottom artists god two youtube handle university,ida hunted for deer in the woods .,1
will_give least_one prime_minister ”_but ” stainless_steel third_parties,ida hunted deer in the woods .,1
hasn_’ when email_address t_hesitate doi is_made we_had °_c,melissa searched the papers for a clue .,1
years_old listed kids highly_recommend through too_much 20_years are_responsible but_i,melissa searched for a clue in the papers .,1
this_product as_“ t_want cells was_born but_when et_al i,melissa searched a clue in the papers .,0
i_stalked work i_had ’_ve are t_be,i_stalked the woods for game .,1
i_stalked ceo 3d experience look_forward who_was butter,i_stalked for game in the woods .,0
i_stalked call_us ”_i ™ t_forget will_give,i_stalked game in the woods .,1
use t_going t_be t_mean same_name choose yellow,we_investigated for bombs in the area .,0
he_was inc when third_party make my_first,we_investigated bombs in the area .,0
if_you et_al i_got t_even that_ain mi implementation,we rummaged the desk for papers .,0
served that_you is_used what_you united_states wouldn_’ beauty,we rummaged_through the desk for papers .,1
her_husband t_hesitate length i_am t_do any_questions highly_recommend,we rummaged papers through the desk .,0
first_time she_was take_advantage i'm_not t_be don_’,i_sought the woods for game .,0
kids_won start course there_were t_think our_clients boil,i_sought for game in the woods .,0
find ’_ve did_not t_always air_conditioning t_make there's ”_is,selina touched the horse on the back .,1
efforts earlier_this capital horse's_back international_airport,selina touched the horse's_back .,1
” per_cent how_many pages click_here first_time t rs,the horse kicked penny in the shin .,1
can_be check_out shall_be your_website all feel_like,the horse kicked penny's shin .,1
your_customers more_about had per_cent tour clean state,alison poked daisy in the ribs .,1
doing used_as has_been t_hesitate technology,alison poked daisy's ribs .,1
when is_designed a aren_’ you_can t_mean mac t_really,the horse broke penny in the shin .,0
t_let depending we_were t_even t_even “,the horse broke penny's shin .,1
but_when glass_cut although 24_hours add made t_even,the glass_cut rachel in the toe .,0
food glass_cut t ’_re river,the glass_cut rachel's toe .,1
they_praised t_just residents year something he_had,they_praised the volunteers ' dedication .,1
they_praised off t the_answer says a_few,they_praised the volunteers for their_dedication .,1
t_forget how_many can_do ”_says,i_admired him_for_his his_courage .,1
it fun ”_as as_you pp t_have,the inspector analyzed the_building's soundness .,1
please_note wrote you_can have_seen remove information_about user there_were here_are,the inspector analyzed the building for its soundness .,1
his_wife formed t_want it_is,i_sensed him_for_his his_eagerness .,0
here_is what_do white,i_admired his_honesty .,1
do_is asking plenty t_miss ”_is get,i_admired the honesty in him .,1
if_they looks_like you_can boil,i_admired him_for_his his_honesty .,1
allows_you more_over be_downloaded is_available as_“ what_do,i_sensed the eagerness in him .,1
citizens t_have android the you_can growth °_c,they_praise the dedication in the volunteers .,0
i_have turned_out i_am is_expected i_was t_think don't_know,mark terrified_me with his single mindedness .,1
i_went take what_happens she ”_said,mark's single mindedness terrified_me .,1
is_designed my_first developed rest t_forget beautiful a_total â,the clown amused the children with his_antics .,1
shall_be clown's t_even removed half t_forget what_are,the clown's antics amused the children .,1
my_own river containing called_“ vegetables,meat fell in price .,1
t_really we_had as_“ thanks night t_take,the price of meat fell .,1
how president_appointed t_want t t_forget,the president_appointed smith press_secretary .,1
t_get president_appointed students_who °_c it_was,the president_appointed smith_as press_secretary .,1
neither t_have was_going ”_said you_can j,angela characterized shelly a lifesaver .,0
i_don't made t_do dumpster looking muscles t_seem,angela characterized shelly as a lifesaver .,1
by library university ”_said their_own sony is_available,the captain named the ship_as seafarer .,0
where_you are_interested t_forget t_work t_forget does_not a_new_era i_was request,the world saw the beginning of a_new_era in_1492 .,1
president will_receive s we_offer church a_new_era durable,1492 saw the beginning of a_new_era .,1
that i'm t_even installed river get_rid various de,i dried the clothes in the sun .,1
t_hear placeholder_page india would_be also_available,the sun_dried the clothes .,1
come i characters will_allow you_must cover_letter will ”_is,david broke the window with a hammer .,1
be_used ball_mill high_quality the_ice_cream this_page,the spoon ate the_ice_cream .,0
€ cut email i_decided did_not focus,the crane loaded the truck .,1
but_it pour other_hand said_that not_sure fan,the pitchfork loaded the truck .,0
more_over it release ”_i don_’ people_are,he_established his_innocence with the letter .,1
can't_wait been that_i professor hot,the letter established_his innocence .,1
used_as “ width t_be so_when finest,i_filled the pail with water .,1
would_love founder depending texture,water_filled the pail .,1
“ t_even are_available shall_be i_had,we_sleep five_people in each_room .,1
do sleeps_five we_continue but,each_room sleeps_five people .,1
anyone north t_use worked add tell not not,i incorporated the new results_into the paper .,1
’_re t_seem when_you with it_has check_out t_be,the paper incorporates the new results .,1
few_months when output real_estate t_need that_they,that whole_wheat_flour bakes wonderful bread .,1
allows_you ”_he flowers bottom says user,those_new bricks constructed a house .,0
m st take by cooking t_always my_favorite bottom,i_bought you a ticket for $ 5 .,1
cost disease ’_d told_me for_those garden,$ 5 will_buy a ticket .,1
best_quality i_started earlier_this our_customers t_be wrote mechanism,$ 5 will_buy you a ticket .,1
come don't_know you_are ’_m what_it t our_clients human_rights please_note,"the contractor_will build a house for $ 100,000 .",1
t but_when inc ” t_take university home_depot built-in with do_not,"the contractor_will build you a house for $ 100,000 .",1
mary call_us ” t_really wasn_’ t_always can_help,"$ 100,000 will_build you a house .",1
money please_note gave_me 2018 ” businesses,"$ 100,000 will_build a house .",1
this will_find stainless_steel stainless_steel please_contact is_committed t_do fill_out,the middle_class will_benefit from the new_tax laws .,1
personal_information t_think laws_will benefit_the_middle m as,the new_tax laws_will benefit_the_middle middle_class .,1
rear usd t_think t_take st furniture t_take information_about,the middle_class will_gain from the new_tax laws .,1
article_about t_take jaws_will struggle look_forward your_needs countries,the new_tax jaws_will gain the middle_class .,0
t_be t_even t_do guests made_me least_one,the butcher cuts the meat .,1
make planning paris t_mean ”_is thank_you,the butler polished the silver .,1
as students_who global community button,this silver polishes itself .,1
t_be audience_watched award money about_what,the audience_watched the movie .,1
this_movie_just have_you t_work may_be,this_movie_just watches itself .,0
wasn_’ just_opens is_considered connect,this_window just_opens itself .,1
member was_not type the_ice_cream when,the heat melted the_ice_cream .,1
this_ice_cream dr she_was tx,this_ice_cream just_melts itself .,0
participate t_know largest t_just,this_book just sells_itself .,1
”_said looking i_love you_can in_accordance user is_100,i_presented a solution to the_problem yesterday .,1
’_s people_are size spent bottom he_had mr,a solution to the_problem presented_itself yesterday .,1
t_need i_made t_forget i_made t good,the cook sliced the mushrooms .,1
two mushrooms_were associated equal my earlier_this would_like,the mushrooms_were sliced by the cook .,1
t 2018 “ i_bought learn call_us bottom up,columbus believed the earth to be round .,1
tell_me st assist_you t_have do_is something,columbus believed_that the earth_was round .,1
he why_do a_lot don_’ download will_find,it_was believed_that the earth_was round .,1
students police_kept repair front t_forget t_make accessories,the police_kept tabs on the suspect .,1
tabs_were we_offer t_think look_forward meet your_website,tabs_were kept on the suspect .,1
inch ™ t_matter was_taken_advantage you_feel you_can,the lax supervision was_taken_advantage of .,1
couldn_’ ”_said i_could they_had alumni is_currently personal_information,this_bed was slept in by george_washington .,1
t_even just if_they may_also ’_re you,tuesday_was slept on by george_washington .,0
t_get horizon_was bathroom wasn_’ may_have :: add what_do,the horizon_was appeared on by a pirate_ship .,0
add camera after stuffed_with_feathers what_does,the pillow remained stuffed_with_feathers .,1
t_miss contact t_even relax hear here_are t,a flowering_plant is on the windowsill .,1
t_want t_miss we_use ” mode reasons t_get,there_is a flowering_plant on the windowsill .,1
political by claim per_cent,a problem developed .,1
any_time ensure_that without you_are same_day,there developed a problem .,1
there end taking t_be t,a ship appeared on_the_horizon .,1
are_looking money t_mean ’_ve warranty,there_appeared a ship on_the_horizon .,1
still_haven equipment for_sale add ^,there_appeared the ship on_the_horizon .,0
t_really t_know darted_into word_“ stainless_steel has_been,a little_boy darted_into the room .,1
but_it darted_into t_work united_states more_information species game,there darted_into the room a little_boy .,1
create ™_s ’_re £ ” m source,a little_boy ran in the yard .,1
done a_few eat let_me had_been surface is_made interior,there ran a little_boy in the yard .,0
we the_problem didn_’ can_do m year-old,an_ancient treasure_trove was_found in this_cave .,1
students temperature inch important_role this_page this_is per_cent,there_was found in this_cave an_ancient treasure_trove .,1
i_was t_miss do was_not t,suddenly an_ugly old_man entered_the_hall .,1
t_think not_limited moisture beautiful will_also,suddenly_there entered_the_hall an_ugly old_man .,1
“ standard “_what has_become happy t t_be pp your_business,a_lot of snow_melted on the streets of chicago .,1
discuss time you_can t_make side ”_is you're_looking information_about couldn_’ looks_like risk,there melted a_lot of snow on the streets of chicago .,0
vehicle 0 which_he is_a_flowering our_customers are_also,on the windowsill is_a_flowering flowering_plant .,1
is_going term t_be thank_you ” has_been please_note,in the woods lives an_old woman .,1
t_know cat_jumped ’_d would_love can_easily table,a cat_jumped onto the table .,1
t_think cat_jumped clean have directors isn_’,a cat_jumped on the table .,1
government fig mountains also_available chance front t_know,on the table jumped a cat .,0
i_went choir_sang fig which_is implementation i_was,a choir_sang in the church .,1
click_here university pp t_get worked maintenance warm,in the church sang a choir .,1
‘ years_ago a_few type t_know bottom,in this_cave was_found an_ancient treasure_trove .,1
°_c t_forget demonstration_took_place internet that_you symptoms doi,a violent demonstration_took_place in the_main square .,1
please_contact what_does t referred is_located ensure_that % passion but_when learn_more,on the streets of chicago melted a_lot of snow .,0
world wearing think,sarah smiled .,1
t_like had services,sarah sang .,1
pain we_were a_few download t_hesitate,sarah sang a song .,1
made_me t_think top protected police,sarah sang a ballad .,1
t_worry we_had you_should workers new_york,sarah sang an aria .,1
“_we smooth isn_’ t_really each_year,sarah sang a hymn .,1
some t_wait fill hasn_’ t_be,sarah sang the anthem .,1
your_favorite t_interested inc,heather snorted .,1
killed let_us their wear began,kelly buttered the bread .,1
voter_id are domain_name night ’_m is_not these_terms,kelly buttered the bread with butter .,0
’_m sun ’_ve ” courses population game,kelly buttered the bread with unsalted_butter .,1
degree hair by was_not check_out teaching fig stainless_steel,linda taped the box with two-sided tape .,1
a_pair men_were_able be list president ”_which beginning,the men_were_able to mine more gold .,1
t_forget we_use partner ™ didn_’ sounds_like t,lydia pocketed the change in her_pocket .,0
after software war_ii you t_just i_am ’ silver,the cook boned the fish of bones .,0
wasn_’ mountains frame ” artists lives its_backbone is_not,the cook boned the fish of its_backbone .,0
user as_“ college design 2019,pauline smiled her thanks .,1
based network globe,sandra beamed .,1
is_now would_like one was_beamed thanks opportunity stainless_steel,a cheerful welcome was_beamed by sandra .,0
she_mumbled ’_ve,she_mumbled .,1
she_mumbled her_adoration ”,she_mumbled her_adoration .,1
t_just their_way_around ’ but_also,they_shopped their_way_around new_york .,1
t_even bachelor coloring_pages you_will service ”_said,he_worked his_way through the book .,1
trying police her_way_out ’_m ”_is has_been,she stipulated her_way_out of the_problem .,1
smooth fishing he_was be_found protein ’ placeholder_page,the boy pushed_his way_through the crowd .,1
hair has_worked such_as your_website t_want living,the explorers cut_their way_through the_jungle .,1
the_latest human_rights any_time customer_service anywhere why_do would_be,the children_came their_way to the party .,0
explains had_been year what_you € future grew_up up,the flower bloomed its_way to a prize .,0
through_cleanings opportunity rep world,they_disappeared their_way off_the_stage .,0
workshops be_used life vice_president metal_flat these_terms,the silversmith pounded the metal_flat .,1
i_was i rights_reserved s would_like metal_flat she_was,the silversmith pounded on the metal_flat .,0
y engage t_make metal_flat designs,pauline hammered the metal_flat .,1
as_much pushed_the_door vote all_ages,jasmine pushed_the_door door_open .,1
would_be do usb t_been national what_i ”_said,the guests drank the teapot dry .,1
when highest_quality ’_ve stove_black climate_change,amanda burned the stove_black .,1
downtown dr top are_going doesn_’ kids our_clients,belinda walked the soles off_her shoes .,1
design_ideas hadn_’ oven t_take told_me ’_m,philippa cried herself to sleep .,1
year_round your i've_been t_be will_be,the river froze solid .,1
get_your door_slid p list,the door_slid shut .,1
t_get is_not was_hammered step t_even,the metal was_hammered flat .,1
install inch mental_health dr,the door_was pushed_open .,1
t_receive cried_her eyes_dry despite,philippa cried_her eyes_dry .,1
began inch call_us you_use ”_says your_home war,the dog smelled the flower_bed bare .,0
largest the_second ”_i five_years is_necessary t t_seem,the teacher hated the pupils angry .,0
are but_i ‚ israel,willa arrived breathless .,0
learn_about t_want casino are_interested teachers,sharon brought willa breathless .,0
fig recipe my ” is,this_list_includes my_name on itself .,0
as_“ ’_ve i_love delicious years mr,fanny pulled the blanket_over herself .,1
has_been fig information las_vegas t_seem learn_more,fanny pulled the blanket_over her .,1
will_not t_take highly_recommend eat,the truck rumbled .,1
university climate_change we ”_i she_was,the truck rumbled into_the_driveway .,1
built t_miss t t government ”_is,audrey tiptoed to the door .,1
national use his_first ” t_allowed presented up_to_85,the couple waltzed to the window .,1
is_made who_is add t_always enhance,the clown wobbled down_the_hall .,1
as_“ certified so_much population glass inc wide_range what_do,leona pushed the cart to the market .,1
t that_he_left rear kitchen,it_is_rumored that_he_left left_town .,1
stage increases email_address who_was when,they rumor_that he_left town .,0
t_have processes pdf countries m,the politician perjured his_aide .,0
” each ” t_have,jennifer craned her_neck .,1
rights craned_his placeholder_page t_want,jennifer craned_his neck .,0
t_be why_did why_did t_be,jennifer craned her_arm .,0
they've_got_it usa ministry,they've_got_it it_made .,1
disease trying i_have was_used,the teacher meant_well .,1
”_said then_you t_want if_you,the teacher meant .,0
t_worry year-old land has_been,the horse wouldn't_budge .,1
t_see supreme_court war lives ’_m и t_forget,would the horse budge if_you pushed ?,1
sun we_would components made,the horse budged .,0
thank_you t machine couldn_’ t_need t_let,i_put the book to sally .,0
fig whether_you russia but_also their_own t,i_put the book from edna .,0
must_be i_did students ltd price t_going t_get learn_more,i_put the book from edna to sally .,0
t_even coloring_pages styles attached last a_total,i_put books on the table .,1
t i_spent “ is_expected patients pp available,i_put the table with the books .,0
crafts t_let is_going set_up t eat,i_put the table with books .,0
made_sure â pdf where_i oven und bottom,i_put the books on the table .,1
what_does you add ’_m fig but_also t_really my_husband,the books put on the table easily .,0
among be_liable hi water an_article de are_proud,the books put on the table .,0
t_hesitate 2017 t_be saturday sugar,i_put on the table .,0
ensure_that didn_’ national â years_ago download i_can as_“ is_located,cheryl stood the books next to the magazines .,1
what_does t_worry t_work t_mean that_was ball your_phone t_be,cheryl stood the books on the shelf .,1
t_get ceo bottom couldn_’ t_make j per_cent,cheryl stood the books from edna .,0
€ more_over ‘ had_been please_contact is_looking church t_changed dog,cheryl stood the books from edna to sarah .,0
designed t_judge ” not_limited play personal_information my,cheryl stood the shelf with books .,0
enjoy ’ will_receive t_want he_is °_c member t_be,cheryl stood the shelf with the books .,0
u eu theory can is didn_’ university personal_information invest,cheryl stood the tall books on the table .,1
beach thank_you “ employees t 2018 `,tall books stand on tables easily .,0
mr bake not have_you fig t_seem blog its_own,cheryl stood the books on the table .,1
most_important °_c stay senior conduct was_born cannot_be,the books stood on the table .,1
fellow voter_id this_season believe_that et_al by,cheryl stood on the table .,0
’_ve god small fig t album t_take,i funneled the mixture_into the bottle .,1
km police country highest_quality united_states t_worry read,i funneled the mixture to rina .,0
i_started t_seem star et_al t least_once choose among he_said,i funneled the mixture from edna to rina .,0
what_you t_forget i_had what_do ” neck extract password,i funneled the bottle with the mixture .,0
square_feet oil spend designing top,the mixture funnels easily .,0
click_here please_note according have_been,the mixture funnels .,0
so_much i_’ protection pp do_you,i funneled the mixture .,0
took space check_out also_available if_they,i funneled_into the bottle .,0
st chemicals install de,i_lifted the books .,1
would_love page_automatically his is_essential not t_see,i_lifted the book_onto the table .,1
helping users artists least_one 14 install haven was_one when_i,i_lifted the book_onto the out of the box .,1
customer_service takes_place most_common â st corner t_know good_idea t_forget she_was,i_lifted the books from the floor to the table .,1
t_think t_need different_types when â looking,i_lifted the books_onto the table .,1
shop what_i wood vote global dr grew_up,i_lifted the table with the books .,0
personal_information if_he_hadn had t_know t_be user,i_lifted the books to him .,1
t_understand facilities didn_’ i_am ltd ” leading,i_lifted the books up to him .,1
t_think create bottom this_site this_website,i_lifted him_up the books .,0
j built law added league,i_lifted onto the table .,0
mm case don_’ call,tamara poured_water into_the_bowl .,1
can_cause fish over_the_flowers makes_me,tamara poured_water over_the_flowers .,1
our_community plenty we_had also_use didn_’ ’_d who_was,tamara poured_water out of the pitcher .,1
“ confidence pdf engine who_are see your_favorite,tamara poured at water_into the bowl .,0
spent t_take i_got when personal_information t,tamara poured_water onto the plants .,1
water_pours easily_onto basis have_you dining_room,water_pours easily_onto the plants .,0
water_poured t_going thank_you t_even set,water_poured onto the plants .,1
t hadn_’ t_go wide_variety why_do are_looking t_know,cora coiled the rope_around the post .,1
will_receive make look_forward did your_needs i_got our_clients €,cora coiled the post with the rope .,0
pdf school students st are_not fig ’_t others,cora coiled at the rope_around the post .,0
if_they living_room t_really is_designed note_that t,the rope coiled_around the post .,1
able standard dr “_it “ develop you_can without implementation,that_kind of rope coils easily around the post .,1
i_have was_built every s ”,cora coiled_around the post .,0
such_as t_want oil bathroom be_used documents “_we,jessica loaded boxes onto the wagon .,1
looks_like we_had boxes_into we_look t_be ”,jessica loaded boxes_into the wagon .,1
you_do t_even please_note procedures t_mean world,jessica sprayed paint_onto the table .,1
put_together maximum what_happens government world but_i this_book,jessica sprayed paint under the table .,1
enjoy coloring_pages first_time god as_much ?,jessica sprayed paint_over the table .,1
was_born t_even page_automatically arts little_bit consists oil,jessica sprayed paint on the wall .,1
during ’_ve human_rights methods installed installed,paint sprayed on the wall .,1
guests effective when_i student t_just among_other “,jessica sprayed the wall with paint .,1
climate_change as_“ t_let look_forward those_who did_not,the wall sprayed with paint .,0
logo t_always will_receive you_’ wait reflect,jessica squirted water at me .,1
fill_out sprayed_water t_make we i_was,jessica sprayed_water at me .,1
t_be cities left times women,jessica splashed_water at me .,1
new_york call_us beer take_place high_school $ inspired,jessica loaded boxes at the truck .,0
any_other after year-old bottom determine visitors_haven cities,jessica stuffed boxes at the truck .,0
“ least_one took vegetables ^ fig ’_d,leslie staffed the store with employees .,1
check_it it highest_quality square_feet windows university one,leslie staffed employees in the store .,0
home_depot door t_mean very_happy highest_quality “,the store staffed with employees .,0
bacteria t_really are_not would_recommend dress also_available,the employees staffed the store .,1
i_would color hospital same_name set_aside are_there look,leigh swaddled the baby with blankets .,1
help_you campus important_role ”_is is_made,lora buttered the toast .,1
t_even any_questions plant not_only information_about gives_you didn_’,lora buttered unsalted_butter on the toast .,0
were we_were download side come we_were are_made,lora buttered the toast with unsalted_butter .,1
his_wife you_can t_need i_am t_be install t_have last_minute,lora buttered at the toast with unsalted_butter .,0
contact_us t_always who_was fig “_it “_it,the toast buttered with unsalted_butter .,0
war t_mean each cannot_be,the toast buttered .,0
©_all firm when_they research started,lydia pocketed the change .,1
to_learn just °_c stay i_met ’_ve stainless_steel,lydia pocketed her_pocket with the change .,0
so_many air_conditioning you_know world,the change pocketed .,0
t_miss “ get trees highest_quality t_miss found_that research,doug removed the scratches from the tabletop .,1
second rear by € operated 1st also_available our_mission died,doug removed the scratches from around the sink .,1
was_born ideal journal scratches_out stainless_steel d what_does processes,doug removed the scratches_out of the drawer .,0
looking de right food isn_’ details has_been,doug removed the scratches to nowhere .,0
download by i_wanted discussed reviews t_want i_could,doug removed the tabletop of scratches .,0
pages fig t_worry all species commenced_within_one ” focused t_seen,doug removed at the scratches from the tabletop .,0
i_can look_forward t_have r on_behalf symptoms we_were,the scratches removed from the tabletop .,0
back t_enough server your_favorite t_forget can_be i_am google prevention,the king banished the general from the army .,1
country t_forget will_be there_is as_one t_really is_considered mountain_fortress after,the king banished the general to a mountain_fortress .,1
not_limited improve t_be wide_variety t_be author be_used would_have risk b mountain_fortress i,the king banished the general from the palace to a mountain_fortress .,0
understanding interior have told end ”_is plant t_be commitment dining_room,the king banished at the general from the army .,0
stainless_steel once_you inch all_over you three walls,the general banished from the army .,0
’_ve de says population personal_information came_up t_just not_only de,doug cleared the dishes from under the rack .,1
put container t_be thank_you ’_s,doug cleared the table .,1
t_seem act ” t_see blog call i_found would_be,doug cleared at the table of dishes .,0
file “ our_own sports t_hesitate ”_says,doug cleared at the table .,0
war_ii would_be called_“ about_95 water sell,the strong_winds cleared the skies .,1
t speed t_do believe_that click would_be game living_room t_be role,the strong_winds slowly cleared the clouds from the sky .,1
i_am last it's_been “ i_felt ‘ decision t_be,brian wiped the fingerprints from the counter .,1
took t united_states when t_take t_hesitate i_went ’_m streets,brian wiped the fingerprints from inside the cupboard .,1
my_first ve_heard “_we are was_not t_been obtained ”_said market,brian wiped the fingerprints from under the cupboard .,1
word_“ t_even have_you before as_“ click_here released these_terms credit_card,brian wiped the fingerprints from outside the cupboard .,1
different t_even provide_you is securities your_friends t_worry,brian wiped the counter of fingerprints .,0
your_life t_receive age cover wasn_’,brian wiped the counter .,1
such_as tx is_used develop caused,paula trimmed the bush .,1
can_be have_any fig when t_always,brian_was wiping the counter .,1
have t_just iran,brian_was wiping .,1
date oven st it t_waste t_take t_going,brian_was wiping the wall_behind the stove .,1
vote sent used_as look_forward please_contact my °_c ”_is,carla shoveled the snow from the walk .,1
road was beach vegetables member t_take when_i shall_be doing,carla shoveled the snow from under the bushes .,1
court creative any_questions see kids t_mean didn_’ t_know click,carla shoveled the snow from among the bushes .,1
picked_up i_’ up a_few updated years_old law t_even t_hesitate,carla shoveled the snow from near the bushes .,1
our_clients pp developed countries services wait inch,carla shoveled the walk of snow .,0
t_know new_york did_not cannot_be word_“ t,carla shoveled at the walk .,0
carla_was etc t_going relax t_want,carla_was shoveling the walk .,1
carla_was u treatment,carla_was shoveling .,1
t_want t_always coloring_pages united coloring_pages your_child but,carla mopped the floor_under the furniture .,1
implementation but_i don't_think wide_range discount “,carla mopped under the furniture .,1
federal help third_party play °_c living_room t_going human_rights contemporary de,the thief stole the painting for mr . smith .,1
we wasn_’ t_forget i_decided skills highly_recommend t_forget etc will_take,the thief stole mr . smith the painting .,0
most_famous oven were t_take midst called_“ end_up ”_is when research,the thief stole at the painting from the museum .,0
law_enforcement worry_about t_miss called_“ contact_us university database,the painting stole from the museum .,0
growth highly_recommend he_was ’ plenty clean engine,the doctor cured pneumonia from pat .,0
understanding going couldn_’ expected all_over,pat cured of pneumonia .,0
resources this_study de it_has personal_data pp more_than,the swindler cheated pat of her_fortune .,1
our_clients ”_said as_it say_“ beaches summer,the cook boned the fish .,1
”_said kind my_first temperature,the fish boned .,0
your_website didn_’ origin looking,the fish scrubbed .,0
decision wide_range department t_afraid t_want but,the men mined the gold .,1
passion gold_mined court,the gold_mined .,0
did_not € t_miss t_going each_year know put_your_confidence,nora sent the book from paris .,1
“_it learn founded workshops out services new_york,nora sent the book to london .,1
"t personal_information she_was “ we_can \ we_were",nora sent the book from paris_to_london .,1
where_she ”_as ” out thank_you can_help t_forget,nora sent the book to peter .,1
inc 、 22 was_going oven inside placeholder_page podcast,nora sent at the book to peter .,0
t_get professionals as_“ this_case your_business time,the book sent to peter .,0
looked_like says books_to_children had_been,nora sent books_to_children .,1
thank_you countries ”_as 、 i explains,books send easily to children .,0
durable has_been as_you books_across please_note ” parents,carla slid the books_across the table .,1
de wouldn_’ t_be plug your_body we_look death,carla slid the book to dale .,1
n take journal are_you t_forget there's,carla slid dale the book .,1
is_going concerts ™_s we_were “ year-old be_possible president,carla slid at the book to dale .,0
years i_did ’_d will_need connect personal_data,the books slid_across the table .,1
look_forward beach t_have according optical_refrigeration i_don't ”,carla slid those_books across the table .,1
wasn_’ “ there_were ” health_care ”,those_books slide_across the table easily .,1
doing fund had_been patients you_can st please_contact ’_ll,nora brought the book to the meeting .,1
read boat t_always t_forget spa take_place was,nora brought the book to pamela .,1
bottom the_first safety say people immediately plenty,nora brought the book from horne .,1
did t_meant ’_m it_has journal top,nora brought pamela the book .,1
china lovely national trump fig cells credit_card designed t_always,nora brought at the book to the meeting .,0
according institute t_have t education any_questions download,the book brought to the meeting .,0
with j check_out all_your is_located t st,the book_brings easily to the meeting .,0
’_t thanks is_needed expected fig,amanda carried the package .,1
do_not always replace can_help they_could we upper,amanda carried the package from boston .,1
you_can 3d t_have important_part ”_i 2018 t_going,amanda carried the package to new_york .,1
each allows_you her if_i that_ain t_miss learning attended know_what,amanda carried the package from boston to new_york .,1
what_do coloring_pages neck rules items wedding communicate et_al,amanda carried at the package to new_york .,0
’_ll stainless_steel for_sale organic wrote t_have,the package carried to new_york .,0
customer_service mind against industry,the package carried .,0
new_york when_it q ” high wide_range,amanda carried packages to new_york .,1
thank_you drain st t_really,amanda carried packages .,1
has_not “ see_what °_c i_have remains,packages carry easily to new_york .,0
sounds_like look_forward we_had tx scored is colors t_take what_i,amanda drove the package from boston to new_york .,1
each_other t against bed i_use flowers isn_’,amanda drove the package to new_york .,1
friends “ you_are supreme_court patients new_york there_were,amanda drove the package from boston .,1
want ensure_that was_not course range,amanda drove the package .,1
that_you there_is can_be our_website call_us ’_m will_make,amanda drove the package to pamela .,1
shall_be number am businesses don't_know t_think projects type,amanda drove at the package to new_york .,0
life t_interested it_has me playing could_not,amanda drove at the package .,0
site church years ”_said didn_’ our_clients,the package drove to new_york .,0
education they_could t_miss €,the package drove .,0
coloring_pages killed et_al describe ”_i on_saturday,amanda drove packages to new_york .,1
bass is_designed high_school wasn_’,amanda drove packages .,1
black basis can_be the_next,packages drive easily .,0
$ t_see that_you wide_range t_miss,nora pushed the chair .,1
t_think really_want a_couple m it_was says,nora pushed at the chair .,1
floor ’_d women_who fig i_would egypt,nora pushed on the chair .,1
why_do do_it 3d can_be fig,nora pushed_against the chair .,1
size t_always t_take personal_information check_out,nora pushed_through the crowd .,1
t_be treatment crusher you_are than t,nora pushed_her way_through the crowd .,1
allows_you after more_than as joined third_party i_decided t_be,nora pushed the chair against the wall .,1
they_lent rock founder information i_found placeholder_page,they_lent a bicycle to me .,1
they_lent t_even where_you my_first when,they_lent me a bicycle .,1
they_lent as_“ your_questions fig it_was ^,they_lent me with a bicycle .,0
are_looking your_needs more_than t_know,a bicycle lent .,0
stainless_steel network t_stop don_’ services my_favorite,a bicycle lent to me .,0
saturday ” ”_is inc frame but do_not,we contributed our paycheck to her .,1
estimated_worth wrote what built-in would_love why_we,we contributed her our paycheck .,0
don't_know m durable t_seem these_terms t_been but,we contributed her with our paycheck .,0
support free t_just t_miss,our paycheck contributed .,0
t_need wednesday t_let wanted some,we_offered a job behind_her .,0
we_offered_her high_school t_miss submit,we_offered_her a job .,1
we_offered_her t t_have you_need by,we_offered_her with a job .,0
when_they job_offered t_have things_that reflect,a job_offered to her .,0
have_done m living_room t_be are_you allows_you but_i,brown presented jones with a plaque .,1
t_get if_he_hadn read_here death plaque_was what_does you experience,the presentation of a plaque_was a proud_moment .,1
soft shouldn_’ t_take whether_you police but_when there,brown equipped jones with a camera .,1
t_take church ” camera_near new_york t_want,brown equipped a camera_near jones .,0
i'm bottom take_advantage call_us there_was sweet album st,brown equipped a camera next to jones .,0
window can_be wide_range master don't_have are_interested better_than,brown equipped a camera at jones .,0
t_be t_have why_do what_does get_it association credit_card,brown equipped a camera to jones .,0
