sentence1,sentence2,label
democratic lt . gov . cruz bustamante and republican_state sen . tom_mcclintock are in certain_political worlds .,"Democratic Lt. Gov. Cruz Bustamante was first choice of 25 percent , followed by state Sen. Tom McClintock with 18 percent .",0
"in_addition , juries in both_state and federal_cases have_become_increasingly increasingly_reluctant to impose_the_death death_penalty .",Juries in state and federal cases alike have also grown reluctant to impose the death penalty .,1
the broad standard & poor ' s_500_index index_slipped 12.27 points or 1.23 percent to 981.73 .,"The S. & P. 500 slipped 12.27 points , or 1.2 percent , to 981.73 .",1
"the other 14_people inside the building - - two visitors and 16_employees , including harrison ' s_ex-girlfriend - - escaped_unharmed , aaron_said .","The other 18 people in the building , including Harrison 's ex-girlfriend , were not injured , police spokesman Don Aaron said .",1
"bt_said the_combination would_have an immediate_impact on subscriptions with 60,000 additional customers between_september and march , 2004 .","BT said it expected the combination to reap 60,000 additional customers between September and March , 2004 .",1
"the king of prussia-based company_could liquidate the other_two chains if_it cannot_find a buyer by then , the_company said .","The company , based in King of Prussia near Philadelphia , said it could liquidate the other two chains if it cannot find a buyer for them .",1
"he_has declined to comment on the charges , but court_documents indicate a lingering medical_problem could_be_part of his_defense .","He has declined to comment on the charges , but court documents show that a lingering medical condition could contribute to his defense .",1
they_used discarded skin from consenting patients_who_had undergone_surgery and exposed it to uva_light at intensities similar to that of sunlight .,Sanders and colleagues at RAFT exposed skin samples removed from consenting patients during surgery to UVA light at intensities similar to that of sunlight .,1
"and alabama chief_justice roy_moore , who_installed the stone_monument in the courthouse two_years ago , said_he will_fight to keep_his_job .","It was the culmination of a row caused by Alabama Chief Justice Roy Moore , who installed the 2400kg monument in the Alabama Judicial Building in 2001 .",0
"regional utility tohoku_electric power_co inc_said an 825,000- kilowatt ( kw ) nuclear_reactor , the onagawa no . 3_unit near sendai automatically_shut down_due to the quake .","Japan 's Tohoku Electric Power Co Inc said an 825,000-kilowatt ( kW ) nuclear reactor , the Onagawa No.3 unit in northern Japan , automatically shut down due to the quake .",1
blagojevich reiterated_his stance wednesday to not prop_up the budget with a gambling_expansion .,Governor Rod Blagojevich said he would not balance the state budget with gambling revenues .,1
""" i ' m_pleased by the_fact that_we are_bringing_this to a conclusion , "" he_said .",""" I 'm pleased we are bringing it to a conclusion , "" Garton said .",1
"shares of national were_losing 95_cents , or 3.9 % , to $ 23.73 in afternoon new_york stock_exchange_trading .","Walgreen 's shares were up 4.6 % , or $ 1.42 , to $ 32.11 in midday New York Stock Exchange trading .",0
"intel_corp . narrowed_its fourth-quarter_sales estimate to the top_end of earlier_estimates thursday , anticipating_that customers_will_buy more_personal computers_during the_key holiday_season .","Intel Corp. narrowed its fourth-quarter sales estimate to the top end of earlier estimates Thursday , and announced it will take an accounting charge on one of its businesses .",0
""" this_proposed investment_starts the process_of_raising the funding we_need to increase_our capacity , "" elpida president yukio sakamoto said in a news_release .",""" The proposed investment starts the process of raising the funding we need to increase our capacity to better support our customer requirements , "" said Yukio Sakamoto , Elpida 's president .",0
"many_women complain_that they_become more_forgetful around the time of menopause , and some_doctors believe_that hormonal_changes are the_reason .","Many women complain that they become more forgetful after menopause , and some doctors have come to believe the hormonal changes brought on by menopause are the reason .",1
"sobig . f became_one of the most_widespread viruses ever , crippling corporate_e-mail networks and filling home_users ' inboxes with a glut of messages .","Since surfacing late Monday , Sobig.F has been crippling corporate e-mail networks and filling home users ' inboxes with a glut of messages .",1
"the girl_turned up_late sunday at a convenience_store in east_palo alto , about_30_miles from her_home .",The girl turned up late Sunday night at an East Palo Alto convenience store about 30 miles from her home .,1
""" we_haven ' t_decided_whether to use an unbroken or dotted white_line , but_this is an_experiment worth introducing , "" said_david richardson , the_icc ' s_cricket manager .",""" We haven 't decided whether to use an unbroken or dotted white line , "" said Dave Richardson , the ICC 's cricket manager .",0
"bafin and the head of the_principal finance_group , robin saunders , were_not_immediately available_to_comment .","BaFin , Germany 's chief financial regulator , and the prosecutor 's office were not immediately available for comment .",0
"the sec specifically_advised ibm that_this is a fact-finding investigation and that_it has_not reached any_conclusions related to this_matter , ibm_said in a statement .",Big Blue says the SEC calls the action a fact-finding investigation and has not reached any conclusions related to this matter .,1
""" his_advice to the house_republicans is to pass_it , to send_it to him , so_he can_sign_it . ""","The president 's "" advice to the House Republicans is to pass it , to send it to him , so he can sign it , "" said White House spokesman Ari Fleischer .",1
"at his_request , he_will be_reassigned within the district .",District Superintendent J. Chester Floyd told reporters Monday that McCrackin will be reassigned within the district .,1
the us_federal_trade trade_commission has_also filed a lawsuit_challenging rambus .,Still pending against Rambus is a lawsuit brought by the Federal Trade Commission .,1
andrew_m . cuomo and kerry_kennedy cuomo plan to divorce .,Kerry Kennedy Cuomo and Andrew Cuomo have been married 13 years .,0
that_would give smokers the right to take_complaints to the_human_rights rights_commission or human_rights review_tribunal .,"He agrees that technically smoking could be considered a disability , giving smokers the right to take complaints to the Human Rights Commission or Human Rights Review Tribunal .",1
drugs_are up to 50_percent cheaper in canada than the_united_states states_because of government price_controls .,Brand-name drugs in Canada tend to be cheaper than in the United States because of government price controls and a favorable exchange rate .,0
their_father had_pleaded with the doctors_to_stop the fight_after his_wife ' s euthanasia bid left_their son in a coma and he_was put on life-support .,Their father had pleaded with doctors to abandon their efforst after his wife 's euthanasia bid left their son in a coma and he was put on life support .,1
"brian florence , 38 , died_sept . 25 of a heart_attack in alexandria , said the couple ' s_lawyer , maranda fritz .",""" Mr. Florence died Thursday of heart failure , "" said the couple 's lawyer , Maranda Fritz .",1
"health_minister peter_coleman said_about_us 300_people had_been killed and 1,000 wounded in the past_few_days .","Health Minister Peter Coleman said about 300 people had been killed and 1,000 injured as the rebels fought into the capital .",0
a west_knoxville restaurant_has reported_several cases of hepatitis_a to the knox_county health_department .,The news has caused a rush of people to the Knox County Health Department to get vaccinated .,0
the review outlines the tariffs ' impact_in_terms on domestic_steel_industry and steel consumers halfway_through the three-year_program .,The ITC midpoint review of the tariffs outlines their impact so far on the domestic steel industry and steel consumers .,1
"besides_the_fact fact_that americans_want to be_liked , she_said , there_is a "" huge_cost when world_opinion is_negative to the_united_states .","Americans just want to be liked , she said , but there also is a "" huge cost "" when world opinion is negative toward the United States .",1
"john logsdon , a board_member , said_that "" human_spaceflight had_become a place_where dissent_was not_welcome . ""","In fact , said John Logsdon , a board member and George Washington University expert on space policy , "" human spaceflight had become a place where dissent was not welcome . """,1
"pc-related products_were the_strongest sector in_july , with microprocessors up_5.6 % and drams up_8.2 % from june , the industry_group said .","PC-related products were the strongest sellers , with microprocessors up 5.6 percent and DRAMs up 8.2 percent , the SIA said .",1
"the prime_ministers of china , russia and four_central asian_nations_have have_met in beijing and approved_a_budget for their_regional security grouping .","The prime ministers of China , Russia and four Central Asian countries signed agreements on Tuesday that set plans in motion for a long-awaited regional anti-terrorism centre in Uzbekistan .",1
the two_democrats on the_five-member fcc held a press_conference to sway opinion_against powell and the two_other republicans on the panel .,The two Democrats on the five-member FCC panel held a news conference to sway opinion against Powell .,0
"it_will cost_about $ 20,000_per eight-week_course of treatment , comparable to other injected cancer_therapies , a_spokeswoman_said .","It will cost about $ 20,000 per average course of treatment -16 to 17 weeks .",0
the onenote note-taking tool_is listed at £ 169.99 while the infopath xml ( extensible_markup_language ) data_gathering application_is priced_at_£ 169.99 .,The OneNote note-taking tool is listed at $ 273 while the InfoPath XML data gathering application is priced at $ 289 .,1
"the current_plan is to release the videotapes of the sessions , after u . s . review , on_friday , said_jim landale , a_spokesman for the_tribunal .","The current plan is to release videotapes of the sessions on Friday , after the review , said Jim Landale , a tribunal spokesman .",1
"forty to 50_years ago , the ratio_was 3 to 1 , kessler_said , and 10_years ago , it_was 2 to 1 .","Forty to 50 years ago , the ratio was about 3-to-1 , Kessler said , and 10 years ago , it was about 2-to-1 .",1
"before_addressing the economy , bush discussed the terrorist_attacks in saudi_arabia , which_killed as_many as 29_people , including_seven americans .","The president began his speech by acknowledging the terrorist attacks in Saudi Arabia that killed at least 29 people , including seven Americans .",1
sens . john_kerry and bob_graham declined invitations to speak .,The no-shows were Sens. John Kerry of Massachusetts and Bob Graham of Florida .,1
"senate_passage of the medicare bill_was almost_certain , possibly_as early_as today .",Senate passage of the Medicare bill is almost certain Monday .,1
"five_foreign embassies , including the singapore embassy , in bangkok were_among the targets , it said .","Five foreign embassies in Bangkok , including the Singapore embassy , were among those targeted .",1
"sars_has also_taken a toll on taiwan ' s_economy , as_it has on economies_across the region , hammering consumer_spending and leaving shops , restaurants and airports empty .","SARS has also taken a toll on Taiwan 's economy , hammering consumer spending , with shops , restaurants and airports empty while people stay at home .",1
minister saud_al-faisal visit_was disclosed monday by two administration_officials who_discussed it on condition of not_being_identified by name .,"Minister Saud al-Faisal 's visit was disclosed by two administration officials , who spoke on condition of anonymity .",1
"spot_gold_was was_quoted atthe $ 367.90 / 368.60 an_ounce at 1000 gmt , having marched_up to $ 369.50 - - a level not_seen since_february 10 .","Spot gold was quoted at $ 358.65 / 359.15 an ounce at 0500 GMT , having darted as high as $ 359.25 -- a level not seen since February 25 .",0
parson has_been charged on one_count of intentionally_causing or attempting to cause_damage to a computer .,Parson faces one federal count of intentionally causing damage to a protected computer .,1
she_appeared in federal_court there monday and is_expected to be_transferred to houston in two_weeks .,Holloway surrendered in Cleveland on Friday and was expected to be transferred to Houston in two weeks .,0
"there_is , however , no_photo of peter hollingworth in the june_issue examined by the_herald yesterday .","There is , however , no photograph of Dr Hollingworth in the June issue of the magazine examined by The Age yesterday .",1
"the bank_also_said said_its offer_standard was subject to the agreement of drax ' s_senior banks , senior bond_holders and hedging banks by 30_september 2003 .","The offer is also subject to Goldman signing an agreement with Drax 's senior banks , senior bond holders and hedging banks by Sept . 30 , it said .",1
"hill , 50 , would_be the_first person_then executed for killing an abortion_doctor .","On Wednesday , Hill is scheduled to become the first person executed for murdering an abortion doctor .",1
"on_jan . 10 , shawanda denise mccalister , who_was also pregnant_after , was_reported bound and strangled in her_apartment in the same_neighbourhood .","On Jan. 1 , Nikia Shanell Kilpatrick , who was pregnant , was found bound and strangled in her apartment .",0
"it_ended a diplomatic drought between the_two_nations , at odds for months over_north korea ' s_nuclear_program and american_demands that_it cease .","The contact between the delegations ended a diplomatic drought between the two nations , at odds over the nuclear program and U.S. demands that it cease immediately .",1
scientists_have_reported a 95_percent decline in large_predatory fish in the world ' s_oceans since a half_century ago .,"Scientists reported a 90 percent decline in large predatory fish in the world 's oceans since a half-century ago , a dire assessment that drew immediate skepticism from commercial fishers .",0
"the nasdaq_composite index_fell 25.17 , or 1.4_percent , to 1,792 . 07 following a loss of 26.46 the previous_session .","The technology-laced Nasdaq Composite Index .IXIC dropped 25.17 points , or 1.39 percent , to 1,792.07 , based on the latest available figures .",0
congress twice_before passed_similar restrictions only to see president_bill clinton veto_them .,"Congress twice passed similar bills , but then-President Clinton vetoed them both times .",1
""" he_said they_were in distress , "" said kingsville police_chief sam granato .","We 're asphyxiating , ' ' ' said Sam Granato , chief of the Kingsville police .",1
"calvin hollins jr . ' s_attorney , thomas royce , has_repeatedly said_his client_had_no no_icon with its_own_employees that owned and operated as1 .","The lawyer for Hollins Jr . , Thomas Royce , has said his client had no link to the company that owned and operated E2 .",1
"but_none of them opposed the_idea outright , ministers_said .","But none of the ministers opposed Mr. Powell 's suggestion outright on Thursday , the ministers said .",1
"no_one has_been killed in the attacks , which_have continued_despite major_setbacks for al_qaeda in a battle with saudi_security forces .","No one has been killed in the recent attacks , which have continued despite serious setbacks for al-Qaeda following battles with Saudi security forces .",1
the_company also_earned 14_cents a share a year_earlier .,"A year ago , the company posted a profit of 12 cents a share .",1
"that_ought to be the standard —_not how_many people_sign_up , "" he_said .",""" That ought to be the standard , not how many people actually signed up , "" Mr. Rule told the judge .",1
"among_three major_candidates , schwarzenegger_is wining the battle for independents and crossover voters .",Schwarzenegger picks up more independents and crossover voters than Bustamante .,0
"the chief_merchandising officer_decides what the store_is going to sell , giving_it a signature to attract_shoppers and hopefully lure_them back .","The chief merchandising officer decides what the store is going to sell , giving it that signature that draws in shoppers and brings them back again and again .",1
""" for customers to get the most of the internet , several_factors are_crucial , "" pierre danon , ceo of 9008 ' s_retail unit .",""" For customers to get the most out of the internet , several factors are crucial , "" Mr Danon said .",1
a representative for phoenix-based u-haul declined to comment on the case_before the judge ' s_opinion was_released .,"Anthony Citrano , a representative for WhenU , declined to comment on the case .",0
"he_has also_directed "" the_flintstones , "" "" beethoven , "" and "" jingle_all the way . ""","Levant 's other credits include "" The Flintstones , "" "" Jingle All the Way "" and "" Beethoven . """,1
"as_he left court , mccartney cast one long angry glare atthe amrozi , who almost hid_behind his_lawyer to the side .","As he left the court , McCartney cast a long , angry glare at Amrozi , who tried to hide behind his lawyer .",1
""" we_are_starting the epidemic with more_cases and more areas_affected than_last_year .",""" It indicates we are starting the epidemic with more cases than last year , "" Gerberding said .",1
"the $ 19.50- a-share bid , comes_two_days days_after peoplesoft revised_its bid for smaller_rival j . d . edwards & co . jdec . o to include_cash as_well as stock .",Oracle 's $ 19.50-a-share bid comes two days after PeopleSoft added cash to its original all-share deal with smaller rival J.D. Edwards & Co . JDEC.O .,1
"cia_director george_tenet said the_two_men men_were "" defined by dedication and courage . """,""" [ They ] were defined by dedication and courage , "" said the CIA 's director George Tenet .",1
the_ftc also_asked the judge to suspend_his ruling pending its_allure .,The FTC asked the court Wednesday to block the ruling and filed for an appeal .,1
"gerry kiely , a eu_agriculture representative in washington , said eu_ministers were_invited but_canceled because the union_is closing talks on agricultural_reform .",The EU 's agriculture representative in Washington said EU ministers were invited but canceled because the union is wrapping up talks on agricultural reform .,1
"even the pizza_man took_part , delivering a flier with the missing_girl ' s picture_along with the pizza and a two-liter bottle of pepsi to cruz ' s_house .","Even the pizza delivery took part , unwittingly delivering a leaflet with the missing girl 's picture during his run to Cruz 's house .",1
the institute for supply_management said_its index of non-manufacturing activity rose to 50.7 from 47.9 in_march .,"The Institute for Supply Management said its index of non-manufacturing activity rose to 50.7 , bouncing back from a one-month contraction in March at 47.9 .",1
"it_will also_boost suse ' s_sales reach_worldwide and enhance hp ' s linux business , they_said .","The deal also boosts SuSE 's sales reach worldwide and enhances HP 's Linux business , they said .",1
"to create the condyle , dr mao and colleague adel alhadlaq used adult_stem cells_taken from the_bone_marrow of rats .",He and a colleague created the articular condyle using stem cells taken from the bone marrow of rats .,1
"new_research_indicates indicates_that some 540,000 high-tech_jobs were_lost in the_united_states states_during 2002 .","In 2001 , there were 6.5 million high-tech jobs in the United States .",0
"of personal_vehicles , 57_percent are cars or station_wagons , 21_percent vans or suvs , 19_percent light_trucks .","Of all personal vehicles , 57 percent are cars or station wagons , 21 percent are vans or sport utility vehicles and 19 percent are light trucks .",1
"network_security_products products_maker secure_computing inc . said_tuesday_it it_is acquiring content-filtering vendor n2h2 for $ 20_million , furthering consolidation in an already-competitive market .","Network security products maker Secure Computing said Tuesday it is acquiring content filtering firm N2H2 for $ 20 million , furthering consolidation in an already competitive market .",1
"mel_gibson ' s passion-stirring biblical_epic "" the passion of christ "" will_open in the_united_states on_feb . 25 - ash_wednesday on the_roman_catholic catholic_calendar .","Mel Gibson is negotiating with Newmarket Films to distribute his embattled Biblical epic "" The Passion of Christ "" in the United States .",0
"justice_john_paul paul_stevens compared the interrogation of martinez to "" an_attempt to_obtain an involuntary confession from a prisoner by torturous methods . ""","Writing for the minority , Justice John Paul Stevens said the interrogation was akin to "" an attempt to obtain an involuntary confession from a prisoner by torturous methods . """,1
illinois_state_police accident_reconstruction experts_were investigating_the_cause .,"State Police were investigating , Vazzi said .",1
"they_were_released to authorities_after officers delivered the soda to the_gunman , using a long_stick to pass the_six-pack through a door .","They were released to authorities after officers delivered a six-pack of Dr Pepper to the gunman , using a long stick to pass the soda through a door .",1
"the children_were last_seen july_4 at a fireworks_display in concord with their_father , manuel gehring .","Authorities believe the children , who were last seen with their father at a fireworks display in Concord on July 4 , are dead .",0
the hall_will_be home to the los_angeles_philharmonic and the la master_chorale .,The Los Angeles Master Chorale and the Los Angeles Philharmonic Brass Ensemble also performed .,0
kerry_kennedy cuomo and andrew_cuomo have_been married_13 years .,Andrew Cuomo and Kerry Kennedy were married 13 years .,1
"the senate_majority leader , bill_frist , republican of tennessee , said_he hoped congress_would finish_work on the legislation by the end of september .","The Senate majority leader , Bill Frist , R-Tenn . , said he hoped Congress would finish work on the legislation by late September .",1
"the_crime_report surveyed 11,600 police and law_enforcement agencies_nationwide .",The report details crime reported to law enforcement agencies statewide .,0
"the state_wants to lower wolf numbers in approximately a 1,700- square-mile_area near_the_village of mcgrath .","The state wants to kill the wolves in approximately a 1,700-square-mile area near McGrath to establish a moose nursery of sorts .",0
it_was expected_to_raise the $ 90_million mcgreevey expected .,The tax is expected to raise $ 90 million .,1
"o ' donnell wrote_in_her her_autobiography , "" find_me , "" that_she was "" an abused_child . ""","In her autobiography , "" Find Me , "" O 'Donnell wrote , "" I was an abused kid .",1
"the poll , conducted by krc communications_research of newton , was_taken wednesday and thursday .",The poll of 405 registered Massachusetts voters was conducted Wednesday through Friday by RKM Research and Communications .,0
pressure also_came last_night from religious_circles as three anglican_bishops said_it was time for their_former colleague to step_down .,The pressure on Peter Hollingworth to resign as Governor-General intensified last night as three Anglican bishops said it was time for their former colleague to step down .,1
"the attack on the al-rashid hotel , during the visit of deputy_defence secretary_paul wolfowitz underscores the nature of the_problem .","The attack on the Rashid Hotel on Sunday , during the visit of the deputy secretary of defense , Paul D. Wolfowitz , underscores the nature of the problem .",1
""" he_would often_call me_for_advice , "" said_ronald l . kuby , a_friend and well-known judge_who had_represented him in the harassment_case .",""" He would often call me for advice , "" said lawyer Ron Kuby , a friend who had represented him in court .",1
"the_united_states states_wants the measure_passed by june_3 , when the oil-for-food_program needs to be_renewed .","The Bush administration wants the measure approved by June 3 , when the existing oil-for-food program is up for renewal .",1
"police_spokesman brig . gen . edward aritonang confirmed_saturday that another_two had_been_arrested , one in jakarta and another in magelang , central_java .","Brigadier General Edward Aritonang , a police spokesman , confirmed yesterday that another two had been arrested , one in Jakarta and another in Magelang , Central Java .",1
"late_last_year , for_example , more_than 1800_us soldiers_were placed in djibouti to conduct counter-terrorism_operations in the horn of africa .","Since late last year , for example , more than 1,800 members of the American military have been placed in Djibouti to conduct counterterrorism operations in the Horn of Africa .",1
""" i_think it_should have_been released years_back , "" said_brian rohrbough , whose_son , daniel , was_killed at columbine .","Brian Rohrbough , whose son , Daniel , was killed at Columbine , said the tape raises disturbing issues .",0
"the bureau_report shows_significant increases in uninsured_rates occurred_among whites , blacks , people 18 to 24 , and middle - and higher-income earners nationwide .","Reflecting the broad scope of the recession and its aftermath , significant increases in uninsured rates occurred among whites , blacks , people 18-to-64 , and middle- and higher-income earners .",0
"the technology-laced nasdaq_composite index < . ixic > added 8.27 points , or 0.51 percent , to 1,633 . 53 .","The broader Standard & Poor 's 500 Index .SPX crept up 4.3 points , or 0.44 percent , to 980.52 .",0
carlow and his_group peddled drugs by_forging paperwork showing the shipments ' prior_owners .,The network peddled drugs by forging paperwork showing prior owners of the shipments .,1
a_spokesman for the u . s . attorney ' s_office in atlanta also_refused to comment .,Coca-Cola announced Friday morning that the U.S. Attorney 's office in Atlanta has started an inquiry .,0
"blair_has said_there is_not ' ' a shred of truth ' ' in allegations the government manipulated evidence , and has_resisted calls for a full_public inquiry .",Blair has said there is not ``a shred of truth ' ' in allegations that the government manipulated evidence about Iraq 's weapons programs .,0
"they_were just_making sure_they dotted_all the i ' s_and_crossed all the t ' s , "" said schooff .","They were just making sure they dotted all the I 's and crossed all the T 's , "" said Blair Schoof , executive director of music for AOL Europe .",1
the_comment_period period_was to have_expired on_monday .,A public comment period on the proposed new taxes will end on Monday .,1
it_even struck_a_deal for distribution and advertising with popular p2p_service grokster .,Puretunes has also lost a distribution deal with the popular Grokster file-swapping software company .,0
"the group criticizing schwarzenegger , the league of united_latin american_citizens , said the austrian-born actor ' s_advisory_board board_position brings_into question his_commitment to latinos .","The League of United Latin American Citizens , the group criticizing Schwarzenegger , said the Austrian-born actor 's advisory board position brings into question his commitment to Hispanics .",1
"he_said european_governments "" have_blocked all_new bio-crops because of unfounded , unscientific fears .",""" They have blocked all new bio-crops because of unfounded , unscientific fears , "" Bush said .",1
market_sentiment was_subdued after worldwide_enterprise machines_inc . ibm . n said_u . s . securities_regulators were_investigating the accounting of the world ' s_largest computer_company .,Market sentiment was also cautious after International Business Machines Inc . IBM.N said that federal securities regulators had begun an investigating into its accounting .,1
"oh_yeah , miami , boston_college and syracuse leaving the big_east to take_a_seat in the_atlantic coast_conference .","Boston College , Miami and Syracuse are considering leaving the Big East for the Atlantic Coast Conference by the end of the month .",1
"community_college_students students_will see_their tuition rise by $ 300 to $ 2,800 or 12_percent .","Tuition at the six two-year community colleges will leap by $ 300 , to $ 2,800 .",1
u . s . forces recently apprehended some_40 suspected foreign_militants near the syrian_border and are_now interrogating them .,"The Third Armored Cavalry Regiment recently apprehended about 40 suspected fighters near the Syrian border , officials said .",0
""" no_one has_anything to fear from being_correctly identified but_everything to fear from their_identity being_stolen or misused , "" mr_blunkett said .","He added : "" No one has anything to fear from being correctly identified , but everything to fear from their identity being stolen or misused . """,1
"they_suspect the same anarchist_group that_claimed responsibility for the dec . 21 explosions near_his house , according_to_italian news_agency ansa .","Italian police investigating the Prodi bomb suspect an anarchist group that claimed responsibility for Dec. 21 explosions near his house , according to Italian news agency ANSA .",1
supporters_say a city_casino will_attract tourists and conventioneers who_will gamble and spend_money in restaurants_and_stores .,Supporters say those people will gamble and have enough money left over to spend in restaurants and stores .,1
"currently , about_37,000 u . s . troops_are stationed in south_korea .","There are 100,000 U.S. troops in Asia , most of them in South Korea and Japan .",0
"lee_said brianna had_dragged food , toys_and_other other_things_too into the bedroom .","Lee , 33 , said the girl had dragged the food , toys and other things into her mother 's bedroom .",1
"peterson_told police_he fished alone in san_francisco_bay on christmas_eve , returning to an_empty house .",Peterson told police he left his wife at about 9 : 30 a.m. on Dec. 24 to fish alone in San Francisco Bay .,0
north_american_markets finished mixed in directionless trading_monday as earnings_season begins_to_slow and economic_indicators move_into the spotlight .,"North American markets grabbed early gains Monday morning , as earnings season begins to slow and economic indicators take the spotlight .",0
"mosel was_unable to present_financial statements in time_due to mergers among subsidiaries and a change of accountants , the_company said on_monday .","Mosel had been unable to present financial statements in time because of mergers among subsidiaries and a change of accountants , the company said yesterday .",1
a navy_official on the scene_said divers_were scanning the river_bed with metal finders before rain drove_them to shore .,A navy official said divers scanned the river bed with metal detectors before rain drove them to shore .,1
""" the matrix_reloaded , "" which_opened in limited previews wednesday_night , took in an_estimated $ 135.8 million for all_five days .","Matrix Reloaded opened in limited previews Wednesday night , and its total for all five days was estimated at $ 135.8 million .",1
"at_first_blush , then_soon_after , the distinction drawn by the creators of the do-not-call registry would_seem to draw_the_line in provided_the_right right_place .","At first blush , then , the creators of the registry would seem to have drawn the line between exempted and banned calls in the right place .",1
"they_said no_decisions had_been_made about_how_many troops_would be_moved , where_they_would would_come from , or where_they_would end_up .","They added that decisions have been made about how many troops will be moved , where they will come from , or where they will end up .",1
""" the bank_requires growth from elsewhere in the economy and needs the economy to rebalance , "" he_said in an_interview with the press_association news_agency .","The Bank of England "" requires growth from elsewhere in the economy and needs the economy to rebalance , "" he told the Press Association news agency .",1
"voters in cleveland_heights , ohio , were_asked to decide_whether to allow same-sex couples - and also unmarried heterosexual_couples - to officially_register as_domestic partners .","Voters in Cleveland Heights , Ohio , approved a proposal allowing same-sex couples -- and also unmarried heterosexual couples -- to officially register as domestic partners .",1
"cisco_has signed_similar deals with at & t_corp . t . n , sbc_communications inc . sbc . n and sprint_corp . fon . n .","Cisco has similar relationships with BellSouth competitors SBC Communications , AT & T and Sprint Communications .",1
the_dow_jones jones_industrial average advanced for the_fourth week in a row .,"The Dow Jones industrial average .DJI rose 41.61 points , or 0.44 percent , to 9,415.82 .",0
"also_missing is al larsen , 31 , of fort_worth , texas , who_was in another_vehicle swept_off the turnpike .","The other victim recovered Tuesday morning was Al Larsen , 31 , of Fort Worth , Texas .",0
he_also_could could_be barred permanently from the securities_industry .,"Young faces a fine , suspension or being permanently barred from the securities industry .",0
the cradle of liberty council isn ' t the_first one to buck the national_group ' s_stance .,Philadelphia 's council is not the first to defy the national policy .,1
"it_would be_cumbersome for restaurants_that serve_different meals_each day , she_said .","It would be especially cumbersome for restaurants that change their menus daily , she said .",1
"debra mitchell , a member of the church , said_wilson had_recently_lost lost_her job .","Mitchell said many knew Wilson , 43 , to be unstable and that she recently lost her job .",0
"today , we_preserve essential_tools to foster voice_competition in the local_market .",""" We preserve essential tools to foster voice competition , "" Copps said .",1
""" the discovery_that the map bug_is present in the_vast_majority of crohn ' s_sufferers means_it is_almost certainly causing the intestinal_inflammation , "" it said in a statement .",The researchers say that the fact the MAP bug is present in the vast majority of Crohns sufferers means it is almost certainly causing the intestinal inflammation .,1
a big_surge in consumer_confidence has_provided the_only_positive positive_economic news_in_recent recent_weeks .,Only a big surge in consumer confidence has interrupted the bleak economic news .,1
""" i_have heard the people of new_york say , ' enough is_enough , ' "" pataki said . """,""" I have every reason to believe that people understand enough is enough , "" Mr. Pataki said .",0
the government_says the changes_are_necessary necessary_if israel_is to compete_successfully in the global_marketplace and attract_investment .,"However , the Israeli government argues that changes in Israel ’ s state-controlled economy are necessary if the state is to compete in the global marketplace .",1
"the_computers_were were_located in the_united_states , canada , and south_korea .","The PCs are scattered across the United States , Canada and South Korea .",1
"he_was voluntarily castrated in_2001 , an operation he_contends removed_his ability to become_sexually aroused .","DeVries , who was voluntarily castrated in August 2001 , has said the surgery took away his ability to become sexually aroused .",1
diana_was atthe her lowest_ebb when_she wrote_the_letter to paul burrell claiming_there was a plot to kill_her .,Burrell said Diana wrote a letter in October 1996 claiming there was a plot to kill her in a smash and gave it to him to keep as insurance .,0
"sars , the deadly respiratory_disease first_detected in china_last november , gave the agency its_first_real real_test of a new_state-of-the-art emergency_operations_center .","And SARS , the deadly respiratory disease first detected in China last November , tested the agency 's new state-of-the-art emergency operations center .",1
"this_morning , at um ' s_new york_office , coen revised_his expectations downward , saying_that spending would_instead rise 4.6_percent to $ 247 billion .","Speaking to reporters at a New York news conference , Universal McCann 's Coen projected that total U.S. ad spending will rise 4.6 percent to $ 247.7 billion this year .",1
"cross-dressing teens from harvey_milk high_school_offered sex for money in greenwich_village and then_soon_after robbed the would-be johns by pretending to be cops , sources_said last_night .","Four Harvey Milk High School students who dressed as women were arrested yesterday for robbing men in the West Village - and pretending to be police officers , sources said .",1
"massachusetts_does not_have a state death_penalty , and only_once_before - in michigan - has the federal_death penalty been_given in a state without capital_punishment .","Massachusetts has no state death penalty , and only once before -- in Michigan -- has the federal death penalty been given in a state without capital punishment .",1
"in toronto , police_said_they they_arrested 38_people and reported 114 incidents , mostly for looting and other thefts .","Toronto police made 38 arrests linked to the blackout and reported 114 incidents , mostly for looting and other thefts , said Constable Mike Hayles .",1
"we_caught_this ... and haven ' t sent_it into the blood_supply , "" said_dr . dale towns , cbs calgary medical_director .",""" We 're delighted the testing has worked -- we caught this ... and haven 't sent it into the blood supply , "" said Dr. Dale Towns , Calgary medical director of CBS .",0
the senate ' s_proposal will_need the support of the democrat-led assembly and pataki to become_law .,"Even if the Senate approves the proposals , they would require the support of the Democrat-led Assembly and Gov. George Pataki to become law .",0
the stock_lost about_75_percent of its_value after_that bombshell and remains 40_percent entry_below pre-disclosure levels .,The stock lost some three quarters of its value after the initial February 24 bombshell disclosure .,0
"the crates_are full of hardback copies of "" harry_potter_and the order of the phoenix . ""","On June 4 , Amazon said it had received orders for over 1 million copies of "" Harry Potter and the Order of the Phoenix . """,0
