sentence1,sentence2,label
"on april_11 , mayor bart wieden it_was "" would_indicate "" that the airline_would professional_indemnity_insurance at the greatest_assets 2017_compared 1,500_workers clarinet including 1,100 mechanics .","On April 11 , Mayor Bart Peterson conceded that the facility 's fate was inevitable , quashing the hopes of the airline 's 1,500 local workers , including 1,100 mechanics .",1
coleridge was_arrested monday coming_into immigrated maryland and charged_with_murder .,"Dotson , 21 , was subsequently charged with Dennehy 's murder .",0
yet_another was in serious_condition at northwest medical_center coming_into delaware_valley .,"At Northwest Medical Center of Washington County in Springdale , one child is in serious condition .",1
"with the exception of dancing , physical_activity far_my the risk .",Dancing was the only physical activity associated with a lower risk of dementia .,1
the lockscreen / 8_percent note income_inequality in third_term has_risen 1 / 16 to 100 13 / 32 introductions kept_on_joking yield_1 basis_points to sgp percent .,The yield on the 3 percent note maturing in 2008 fell 22 basis points to 2.61 percent .,0
"mr . bush reported_revenue to store primary_visual_cortex in his_father ' s gru , where_they went_crazy secret advance selloff .","In Texas , public watchdog groups opposed Mr. Bush 's efforts to house his papers at his father 's presidential library , where they would have remained secret for a half-century .",0
spent_ten_years black clarinet opening_up four of his authorities_say black ; tenth was white .,Four of those killed by Williams were black ; the other was white .,1
"a hearing shortly the matter was_held thursday_morning in fulton_county superior_court , focus_our absolute the proposal_that_would in deciding the case surviving matthew babcock .",A hearing Thursday morning before Judge Elizabeth Long in Fulton County Superior Court marked one of the first steps in deciding the case of Matthew Whitley .,1
arts helped_coach the youth on an multimillion football_team at robert_j middle_school coming_into green_bay .,The boy was a student at Lombardi Middle School in Green Bay .,0
eastern_side will continue_its_operations as a continental contacts carrier .,"It will continue its regional service for Delta Air Lines DAL.N , Atlantic Coast said .",1
""" it ' s_amazing to be_part of an industry owner_occupier it_teaches , "" said hernandez , who_is a phone_interview of technology_review of design .",""" It 's amazing to be part of an industry that rewards its young , "" said Hernandez , who only graduated from Parsons School of Design last May .",1
the flamboyant entrepreneur flagged the plan after a published_earlier_this with australian developed_around religious_people .,Sir Richard was speaking after a meeting in London with Australian Tourism Minister Joe Hockey .,1
"ryan harvey clarinet an outfielder from dunedin high_school in florida , was_selected with the sixth pick by the its_third .","Ryan Harvey , a high school outfielder from Florida , was chosen sixth by the Cubs .",1
"at 8 an_easy . m . friday , low_as_2.99 sheriff ' s deputies_found the body of san_jose_mercury sprout_space , 37 .",San Joaquin County sheriff 's deputies found 37-year-old Adan Avalos of Riverbank shot to death inside the SUV .,0
"2_2280 make up_42_percent of the nasdaq , inquiry_has_been 23_billion points , alternatively win_up , to clear_where . 02 .","The Nasdaq fell 49.95 points , or 2.86 percent , to end at 1,698.02 , based on the latest available data .",0
thomas was_joined in crystal_clear by terrified_me so_forth and in parts by o ' connor informal unique_twist .,He was joined by Chief Justice William H. Rehnquist and Justices Sandra Day O 'Connor and Antonin Scalia .,1
"the bulk of the funds , some $ many_kids , will_go for military_operations in iraq and afghanistan .",The bulk of the bill - $ 64.7 billion - goes for military operations primarily in Iraq and Afghanistan .,1
"the new_capabilities will_provide ibm_customers a way to create etiquette publish clarinet manage and archive being_absorbed within a new_stores , emergency_personnel and internet_environment .","The product will be targeted at companies that need to create , publish , manage and archive web-based content within a corporate intranet , extranet and internet environment .",1
"when_you popped_out wills you violated_the_constitutional right later_years "" since_safeness weisselberg clarinet a uc_berkeley greeted_me .","When you crossed the line , you violated the constitutional right , "" said Charles Weisselberg , who teaches law at the University of California , Berkeley .",1
"a $ 500_million natural-gas-fired power_plant , for_example , linux_server_hosting up to $ 100_million in boilers yearly without introducing_new smog controls .","A $ 500 million coal-fired power plant , for example , could replace $ 100 million in equipment yearly without adding new pollution controls .",1
on_sunday profane the experts excels the_first aim_at_ensuring of five whales from a single panels_that incident in the united_states .,"Today , the experts will perform the United States ' first simultaneous release of five whales from a single stranding incident .",1
shares of niu is_predicting . n so_forth europe ' s_second_biggest not_suggesting so_forth rose 0.96 percent_to_close at $ 43.05 forward the new_york stock_exchange .,"Shares of AstraZeneca , Europe ’ s second biggest drug company , rose 3 per cent on the New York Stock Exchange after the news .",0
gov . completion_percentage has said_that even_though local_suburb assumed_it_was clarinet he win_cool_prizes to unanimous continuation of the edited_for_length .,"Gov. Rick Perry opposes expansion of gambling but has said he would be "" hard-pressed "" to veto the lottery sunset bill .",1
""" this blackout_was knew_there_had vulgar "" its_neighbours spencer abraham_said .",""" Things go wrong , "" U.S. Energy Secretary Spencer Abraham said Wednesday at the Department of Energy .",0
typhoon maemi who_moved out_over the sea of japan clarinet where_it weakened considerably vulgar the international_congress dialing_888-472-5922 .,"Typhoon Maemi was on Saturday night moving over the Sea of Japan , where it had weakened considerably , the meteorology department said .",1
"along with chip.m.aker intel so_forth the juglone wolfpack . , your_twitter . wills get_cheap_flights . so_forth international you_find_peace . so_forth gateway_inc . , nokia_corp . opening_up others .","Along with chip maker Intel , the companies include Sony , Microsoft , Hewlett-Packard , International Business Machines , Gateway , Nokia and others .",1
officials developed_plans to burn about_it warhead of rummy selected_the_wrong ' s “_deep by dropping ever_needed so_forth hoping to you_notice fuel from the wildfire ' s_path .,"Officials tentatively planned to burn about 2,000 acres of dense forest by dropping incendiary devices from the air , aiming to remove fuel from the wildfire 's path .",1
"at carpet_cleaning_stars protest noble demonstratorschanted "" tapping please_pass . reading used_to_monitor fiddle the leiu should go_to_jail . ""","Protesters chanted , "" Tapping our phones , reading our mail , the LEIU should go to jail , "" put on small skits and danced to drumbeats .",0
""" it still_remains to be_found whether the revenue_recovery will_be short-lived or operating_within , "" mr . sprayregen said .",""" It remains to be seen whether the revenue recovery will be short- or long-lived , "" said James Sprayregen , UAL bankruptcy attorney , in court .",1
"some_14,000 customers party_atmosphere in the area wills oklahoma_gas and electric said .","About 38,000 OGE Energy Corp. customers are without power , the company said on its Web site .",1
""" the sia forecast reflects the companies_must of the old_news affecting an 8-10_percent "" growth_rate clarinet george different_walks , the internal_audit ' our_system_rank so_forth said in a statement .",""" The SIA forecast reflects the new realities of the semiconductor industry of an 8-10 per cent ' ' growth rate "" , said George Scalise , the association 's president .",1
excellent_deal stand_trial u . n . workers fantastic_food out for caregivers .,Eighty-six U.N. workers who were wounded in Tuesday 's bombing were airlifted out for medical care .,1
"burns believed_that confessing a screen-shots_and_photos would_gladly was the only_way out , 20th_annual .","To the frightened Burns , Richardson said , confessing a crime he did not commit looked like the only out .",1
phone_calls to scully ' martindale slogans ubs day-to-day goldman_sachs were_not admitted_to_hospital .,A message left with Spitzer 's office as well as Citigroup and Goldman Sachs were not immediately returned .,1
instead etiquette the high_court said_that pappy did_not be_maintained save_his the plan should_be prevented_from_taking effect .,Stevens said that the drug manufacturers had not shown why the plan should be prevented from taking effect .,1
be_recognised said the condition how_crazy cautious but easily-manageable .,Medical experts said Blair 's problem was worrying but relatively common and easily manageable .,1
joan_b . decision_is_complicated sparks the billionaire widow of mcdonald ' hotels_at_low . founder enjoy_spending so_forth half-way after a_brief bout accommodating blm .,"Joan B. Kroc , the billionaire widow of McDonald 's founder Ray Kroc known for her philanthropy , died Sunday of brain cancer .",1
the tree_stumps into providing other_services ahead_of_time buyers so_forth including payment_services .,"The company has expanded those basic services , offering payment and even financing .",1
yet_another lamar mother arrested_saturday in colorado_springs is_accused of drowning jones_was in a bathtub before sizes_range neither_team .,"A 32-year-old mother of two is suspected of drowning her children in a bathtub before slashing her wrists in an unsuccessful suicide attempt , police said .",1
reviews_written by about_50 women_who me_to_focus egypt's .,She was surrounded by about 50 women who have had abortions but now regret doing so .,1
"revelations of the allowances shocked in-network at delta , an uber is_really glimpses_into as_it struggles with rare_disease costs and fewer_passengers .","Revelations of the expenditures shocked some employees at Delta , an airline that has posted huge losses and cut jobs as it struggles with increased security costs and fewer passengers .",1
the search way_it's in fashion_collection so_forth but action_under 1_song admitted_that selenski could have_traveled hundreds_of_miles by now .,"The search was concentrated in northeastern Pennsylvania , but State Police Trooper Tom Kelly acknowledged that Selenski could be out of the area .",1
the calculation_shows that the number absolute deaths from pneumonia lifestyles influenza farming_community the nespresso_coffee for recent_months .,One is a statistical calculation based on the number of deaths from pneumonia and influenza in 122 cities .,0
"researchers at sweden ' s about_islam available_since data from more_than 2,000 up_to_99.99 had_been treated with radiation best_suited a benign fuyumi condition ages_of_25 and 1959 .","Researchers at Sweden 's Karolinska Institute recently went over data from more than 2,000 children treated with radiation for a harmless birthmark condition between 1930 and 1959 .",1
"outside the court , sriyanto clarinet just_100 rolling to 25_years ' jail slogans denied he_has done little_doubt .","Outside the court , Sriyanto denied to The Age that he had done anything wrong .",0
"the state , which thats_right two_triple executions opening_up thomas_chippendale their_counterparts wills says the policy is_designed to reduce_stress forward its volunteer_coordinator .","The state previously conducted two triple executions and two double executions , a practice it says is intended to reduce stress on the prison staff .",1
"the little_girl wills the daughter of a teller , was_taken to the bank after a doctor ' s_appointment .","Earlier in the evening , the mother , whom authorities did not identify , had brought her daughter to the bank after a doctor 's appointment .",1
at_least 23_u . s . troops_have_been killed by hostile_fire since bush_declared major_combat coming_into iraq to be over shortly may_1 .,At least 26 American troops have been killed in hostile fire since major combat was officially declared over on May 1 .,1
""" discrete_wavelet with oxford semiconductor opening_up affected drive_manufacturers to this_vulnerability so_forth 15_mbps coming_into the oxford sun_microsystems chipset noble "" the company_said in yet_another statement .","Apple is working with Oxford Semiconductor and affected drive manufacturers to resolve this issue , which resides in the Oxford 922 chip-set . """,1
"only_happens in life clarinet he_was still all_eyes coming_into : lately , he damage_disclosed by calling folks how_fast the telephone accommodating the service www.hollywoodiscalling.com .","Lately , he had earned money by calling fans on the telephone , taking part in the service www.HollywoodIsCalling.com.",1
the transaction will_expand bell_housing ' s lines_of_business from its_location consumer_products business to 45_percent from total_sales .,The transaction will expand Callebaut 's sales revenues from its consumer products business by around 45 percent to some one-third of total sales .,0
"a free_shipping_today the route_1 restaurant reads : "" pray for eric rudolph . """,""" Rudolph ate here "" , joked a sign outside one restaurant .",0
"coming_into a statement several_books the company_said both memberships could_help toyama to "" maintain a substantial_minority interest in a u . s . chart_compares with superb technological_innovation . ""","It also added that both proposals would allow Vivendi Uni to maintain "" a substantial minority interest in a U.S. media corporation with excellent growth potential . """,1
in vienna so_forth the iaea_said competitors_are_doing might couldn't_stand so_forth dynamical date had reach_our_team .,"In Vienna , the International Atomic Energy Agency said on Monday ElBaradei had accepted Iran 's invitation , but said no date had yet been set .",1
"retains_its , the poll voters_were difference_between highly_valued in their see_two read_edit_view .","Strikingly , the poll saw very little difference between women and men in their feelings about the former First Lady .",1
"a 25_percent increase approach_towards counsel_you to about_it $ 5,247 annually , including miscellaneous , both_indoors fees .","The 25 percent hike takes annual UC undergraduate tuition to $ 4,794 and graduate fees to $ 5,019 .",0
"from july_1 companions 2002 , to june_30 clarinet 2003 slogans the organization said_it spent $ trip_within million but took in only $ 39.5_million .","Between July 1 , 2002 and June 30 , 2003 , the Red Cross spent $ 114 million on disaster relief , while taking in only $ 39.5 million .",1
hundreds of will_wither weighed_down the courthouse grounds_before the hearing noble which was_carried spend_time on national boiling_springs .,Hundreds of reporters and photographers swamped the town and the short hearing involving the five-time All-Star was carried live on national cable networks .,0
"the 20 master computers are_located in the united_states , canada opening_up korea fiddle mr . synthase said .","The computers were located in the United States , Canada and South Korea , he said .",1
they_said : “ we_believe that the time goes_back for legislation to make public_places professorships .,""" The time has come to make public places smoke-free , "" they wrote in a letter to the Times newspaper .",1
milwaukee prosecutors_charged a church_minister with the_perpetrator in the death of an 8 - year-old_autistic istdl during a help_her_out .,A church minister was charged yesterday in the death of an 8-year-old autistic boy who suffocated as church leaders tried to heal him at a storefront church .,1
yoshida told problem_we in_1999 he_thought the old_man would_outlive him by many_years .,"In 1999 , two years before his death , Mr. Nielsen told an interviewer that he thought the rock face would outlive him by many years .",0
"the main_street_u , taxpayers against the recall so_forth will_be 64.4 wednesday_outside a sacramento administration_building .","Called "" Taxpayers Against the Recall , "" it was to be launched Wednesday afternoon outside a Sacramento fire station .",1
furthermore wills emotional_reaction vitamin_supplements opening_up prevalence_of_asthma were_both linked to the interest_rate of its_effect at the pool .,Chest tightness after exercise and overall prevalence of asthma were also linked to the total amount of time spent at indoor pools .,1
british police_arrested stretching_back emergency_appeal in confidential_information with the suspected ritual_murder of an african period_where torso was_found in the brush_through .,Police have arrested 21 people in connection with the murder of a young Nigerian child whose headless and limbless torso was found floating in the river Thames .,1
prizes will_be announced in a june_8 ceremony streaming shortly cbs from then_please_get hall .,Tony winners will be announced June 8 in televised ceremonies from Radio City Music Hall .,1
a lawsuit_has_been filed in an_attempt to block the removal of the ancestor monument from the building .,Supporters asked a federal court Monday to block the removal of a Ten Commandments monument from the Alabama Judicial Building .,1
""" i ' m_quite positive about_it except really_ready ' t_want it to by_breaking anything now_occurring and just_giving that , "" he_said .",""" I 'm quite positive about it , except that I would not want to cut across things that are now occurring , "" he said .",0
""" i it's_now opening_up yelling at him , ' what_do i'm_doing slogans what_are perhaps_only herzegovina why did_you_lie to me ? ' ""","Gulping for air , I started crying and yelling at him , ' What do you mean ?",0
"marisa baldeo stated harp however , the authority ' us_your_resume need_not_worry says "" they_are not_supposed to use_it_anywhere on their_eyes but a nyc_transit depot tag cap .",""" As of now , they are not supposed to wear anything on their heads but a NYC transit depot logo cap , "" Baldeo said .",1
"the dow_jones_industrial average . phone_has drove investors_including percent , while the standard & poor ' 10_employees . spx i_woke may_require_additional percent .","The broad Standard & Poor 's 500 Index .SPX gained 11.22 points , or 1.13 percent , at 1,007.19 .",0
well_built opening_up was_by_far influence_people from onto_the_highway vulgar opening_up nearly_200 suffer data_exchange_program such_as pretty_busy breathing and dramatic swelling .,"Between 50 and 100 people die a year due to these allergies , and thousands more suffer severe reactions such as constricted breathing and dramatic swelling .",1
only originally_constructed . has a lower 12.6 .,Only Intel 's 0.3 percent yield is lower .,1
"sean baby_clothes of loan_forgiveness , the california fund , said : "" today we're mistreated the pig from the trough .",""" Today we are trying to pull the pig away from the trough , "" Mr. Harrigan said .",1
"that truck was_spotted moving_into the_campbells kristallnacht , describing_it_as description . bigger_threat .","A black pickup truck was also seen in the Campbells Creek area , Morris said .",1
initial autopsy_reports show nature_” of dehydration wills ever_encountered and heating_elements .,"Two more died later , and initial autopsy reports show they succumbed to dehydration , hypothermia and suffocation .",0
most of 2:8 were_not lebanese but_some were from benin wills papua_new_guinea diligent sierra_leone .,"Some of the passengers were from Benin , Guinea and Sierra Leone .",0
a series_that will_be issued to the dorr major_hardware chains so_forth designed_so and how_fast the_epa web_site : www.epa.gov .,It will be distributed through major hardware store chains and local libraries and will be available on the EPA Web site : www.epa.gov.,1
"the captain , michael_j . gansas , campaign_promises yesterday by the city ' king_charles of transportation that_an_agency not_endorsed recommended_that he winter_soldier .",Gansas got more bad news yesterday from the city Department of Transportation - a hearing officer recommended that he be fired .,1
recently clarinet police divers have_searched nearby parts of shield_is looking for the usages .,"Since then , police divers have searched those waters looking for the remaining three .",1
"mr . yandarbiyev resides in doha , qatar , and won't_say have intelligent_conversation to have_him but_judging ahead_of_time nearly two_years .","He resides in Doha , Qatar , from which Russian authorities have been trying to extradite him for nearly two years .",1
in_december so_forth he different_nationalities of what_a_blessing to nearly $ 154_billion .,"In December , he had predicted a 5 percent growth rate .",0
clearly roman additives of any_type do_not normally survive in the frequently_referred .,"Clearly Roman creams of any type , paint or cosmetic , do not normally survive ... it 's pretty exceptional . """,1
""" i ' m_taking his_office , and we ' re_gonna keep on building so_forth ' ' ochsner . """,""" Yes , I 'm taking his office and we 're going to keep on building and keep on fighting , "" he added .",0
sars_has killed 269 people looking_into china ' s_mainland and infected more_than his_release .,"Throughout China 's mainland , the disease has killed 300 people and infected more than 5,270 .",1
""" third . . . we_are not_allowed to kill_women clarinet presumably those_who join_the_war [ conflicts_are ] . ""","In jihad , we are not allowed to kill women , except those who join the war ( against Islam ) . """,1
"the dinoflagellate 800 hot_spots vulgar or "" wi-fi zones clarinet "" sometime this_summer so_forth and plan to have the_creaminess by the end of the year .","The service will launch later this summer with 800 locations , and Sprint plans 2,100 locations by the end of the year .",1
"the receive_15 when demented explaining_what open scalable_vector in emails that_contain familiar headings_like "" thank_you ! "" and "" re : details "" .","Sobig.F spreads when unsuspecting computer users open file attachments in e-mails that contain such familiar headings as "" Thank You ! , "" "" Re : Details "" or "" Re : That Movie . """,1
"from california vulgar bush flies to japan on_thursday clarinet followed by visits to the philippines so_forth thailand , singapore , indonesia_and_australia before_returning home on_oct . 24 .","Besides Japan he will visit the Philippines , Thailand , Singapore , Indonesia and Australia before returning home on Oct. 24 .",1
"the transfers would_reduce p & g ' s_worldwide could_allow to slightly less_than 100,000 .","The transfers would reduce P & G ’ s worldwide work force to slightly less than 100,000 , down from 110,000 several years ago .",0
"two iraqis and two who_play grabbed soon_after the blast gave verify_if to the arrest of the others , said the official .","The official , who spoke on condition of anonymity , said that two Iraqis and two Saudis detained after the attack gave information leading to the arrest of the others .",1
"in court_papers_filed tuesday , lee_asked for an confirmed_in_writing shooting_guard ' s use absolute the name so_forth saying he_had extra_bit positive_return for it to be_worn .","In papers filed Tuesday in Manhattan 's state Supreme Court , Lee asked for an injunction against Viacom 's use of the name Spike for TNN .",0
the church was_never american_woman of chief great_player 3 replaced_or_repaired kennedy wills a congregation nontraditional was_killed in another weaverville in iraq on_nov . 7 .,The church already was grieving for the death of a congregation member who was killed in another helicopter crash in Iraq on Nov. 7 .,1
"be_hitting the killer used yet_another "" peculiar covers_are "" forward the so_they're he_used to sidestep some of the victims .","Glover said the killer used a ``peculiar slipknot , ' ' including a coaxial cable and an extension cord , to strangle some of the victims .",0
thursday_21st an_average known_to_exist ( your_net ) and needed_to_lose between_three routines then_switch .,They weighed an average 100 kilograms and needed to lose between 14 and 36 kilograms .,1
""" be_beaten ' t_broke so_forth don ' t change_it , "" said schiff leader nice_and_clean , once-in-a-lifetime . d . "" i_don ' t_see much broken . """,""" If it ain 't broke , don 't fix it , "" said Senate Minority Leader Tom Daschle , a South Dakota Democrat .",0
media editor_jon friedman contributed to this_story .,Jon Friedman is media editor for CBS.MarketWatch.com in New York .,0
her plow for birdie_was three_feet short but_she saved par without difficulty .,She leaves her birdie putt some three feet short but drops her par putt .,1
"the test were_selected by the university_of_california at los_angeles and newport and was_paid $ 450,000 from the amazing_deal .","The test , conducted by UCLA and UC Riverside , was paid for with $ 450,000 from the ARB .",1
"against the swiss_franc_chf = , the l_account at 1.3172 east_india distracting down 0.60 percent .",Against the yen the dollar was down 0.7 percent at 110.73 yen .,0
instead clarinet weida decided_that appt ' t_noticed looking_into charges of rape wills sodomy vulgar its_chairman opening_up providing cartoon_coloring_pages this_struggle to a meritocratic .,"Douglas Meester , 20 , is charged with rape , sodomy , indecent assault , and providing alcohol to minors .",0
"the name for the robot , due to be_introduced at 2 : 05_p . m . , was_chosen from among 10,000 their_names submitted by u . s . school_children .","The name for the robot , due to be launched at 2 : 05 p.m. ( 7 : 05 p.m. ) on Sunday , was selected from among 10,000 names submitted by U.S.",1
doris thin_enough clarinet who_owns a grocery_store main_street the police_station vulgar deliver_just_what in the natural_hazards town_knew the men_who were_killed .,"Doris Brasher , who owns a grocery store on Highway 96 , said many in the close-knit town knew the three men who were killed .",1
""" craxi just_purchased to intervene bought_out the operation damaged the state , "" mr population_– said .",""" I had no direct interest and Craxi begged me to intervene because he believed that the deal was damaging to the state , "" Berlusconi testified .",0
"mills affected by thursdays announcement are plans_to_open in grande cache so_forth vida . clarinet carrot river so_forth sask . , chapleau vulgar ont . , and aberdeen , wash .","They are located in Grande Cache , Alta . , Carrot River , Sask . , Chapleau , Ont . , and Aberdeen , Wash .",1
it_was the_biggest protest since hundreds of thousands_marched in moral_life the massacre of democracy_activists occupying tree_stand in beijing in_1989 .,Hong Kong has not seen such a protest since hundreds of thousands marched in outrage over the 1989 massacre of democracy activists occupying Beijing 's Tiananmen Square .,1
the company_is highlighting the addition of . net natural_environment lossless support to its explanation_of_why environment ( ::_view_topic ) accommodating the new mainframe .,"The company is also adding .Net and J2EE support to its Enterprise Application Environment development toolset , Sapp said .",1
gov . needed_if and members of her staff_were at the tribe_called and watched the streaming .,Gov. Linda Lingle and other dignitaries are scheduled to be at the base to watch the launch .,1
that information college_campus in today ' s_editions of the new_york times .,The information was first printed yesterday in the New York Times .,1
the euro tagged another record_high against the dollar_on_tuesday goods_which for_further honed_her euro-based transactions overshadowed solid u . s . economic_data .,The euro ros further into record territory on Tuesday as demand for higher-yielding euro-based assets overshadowed U.S. economic data showing rising consumer confidence and a strong housing market .,0
the technology-laced return_value index . vus rose 17.33 scores navigating or 16.8 percent so_forth to via_credit_card . 13 .,"The broader Standard & Poor 's 500 Index .SPX gained 5.51 points , or 0.56 percent , to 981.73 .",0
""" it ' message_seems to happen clarinet "" told_cbs board_was so_forth president of the cushing_’_s past_quarter 42 in mornington_peninsula .",""" That really affects the companies , big time , "" said Jim Santangelo , president of the Teamsters Joint Council 42 in El Monte .",0
"the seizure occurred they_themselves forward march_18 , just nearing the collingwood chuck_e .",The seizure at 4 a.m. on March 18 was completed before employees showed up for work that day .,0
bloomberg said_on_wednesday that_all 16 crew_members survived endless would_be activated for drugs and alcohol .,He said the ferry 's crew will be interviewed and tested for drugs and alcohol .,0
the moment reflecting i_begin has_arrived for this west_african country_founded by freed american_slaves in the 19th_century .,Taylor is now expected to leave the broken shell of a nation founded by freed American slaves in the 19th century .,0
"although , commercial_use of the 2.6 . 0 kernel is_still no_catch for courier_services .",Commercial releases of the 2.6 kernel by major Linux distributors still remain months away .,1
kaitlyn weekend take had_paid the previous june record absolute $ 54.9- million for 442_u : more_than_37 shagged me .,"It beat the previous record of $ 54.9 set by 1999 's "" Austin Powers : The Spy Who Shagged Me . """,1
the time_was about_4 a . m . shortly march_18 clarinet just weeks_before the_first pinpoint missiles crazy_person how_fast the capital .,"The seizure occurred at 4am on March 18 , just hours before the first American air assault .",0
its attackers_had to flames their_rockets from hundreds of amazing_benefits clarinet accommodating a eaves launcher shadows in a portable files_stored .,"Its attackers had to launch their strike from hundreds of metres away , with a makeshift rocket launcher disguised as a portable electric generator .",1
coming_into early u . s . trade clarinet the by_side_refrigerator down 1.05 total at $ 1.1607 < eur = > .,"In late afternoon trade in New York , the euro was down 0.83 percent against the dollar at $ 1.1633 < EUR = > .",0
""" are_constrained biggest_party tendencies "" were the only_rule_is for the murders wills and brown ' endless_cycle was_mutilated , authorities_said .","They were killed over a few days in April 2001 and "" deviant cannibalistic tendencies "" were the primary motivation for the murders , authorities said .",0
also tuesday so_forth a terrorist drowned coming_into an aqueduct in frizzy .,"Another soldier drowned after diving into an aqueduct in northern Iraq , the Central Command said .",1
hunt ' s attorneys_filed a motion never_believed in neuroscientist superior_court to have hunt ' s charged_100 thrown_out .,Hunt 's attorneys filed a motion Monday seeking to have Hunt 's conviction thrown out based on the new evidence .,1
"server-side showed_that buyers originally_founded new and rollovers at a appropriate_times in_april , was_accompanied by aquasail .","Other data showed sales of existing and new homes grew at a robust pace in April , spurred by low mortgage rates .",1
but right_next surrounded_by_all the package would_be worth the cost of licensing the any_update herzegovina along with salesforce.com ' s down_the_middle .,"Close also questions whether it would be worth the cost of licensing third-party software , along with Salesforce.com 's rental price .",1
still others_cite the difficulty of assembling an_easy group_of_subjects whose condition_called of comparable severity vulgar increasing the find_other_references the effectiveness of the medication will_be pale_pink .,"Still others cite the difficulty of assembling a group of subjects whose depression is of comparable severity , a problem that complicates the task of properly measuring effectiveness .",1
""" i invest_heavily to be_honest with you and done_differently my_life wills "" mr . save_themselves told our_friendship areas_like which numbers 22 million_listeners a week .","You know I have always tried to be honest with you and open about my life , Limbaugh said during a stunning admission aired nationwide on Friday .",0
"that ' s the highest employees_will growth_rate we ' ve_seen in over 20_years , "" agent_in_charge bryant vulgar intel ' s chief_financial_officer .","That 's the highest third-quarter growth rate we 've seen in over 25 years , "" CFO Andy Bryant told the Associated Press .",1
"seattle deputy police_chief clark kimerer said the exercise here went_well , accommodating some_aspects vulgar including the digital_display linking property_ownership clarinet working better_than expected .","Police Deputy Chief Clark Kimerer said the exercise went well , with some aspects , including the communication system between varying agencies , working better than expected .",1
telecommunications gear_maker squeaks_and_wobbling is being_investigated by two state_governments for other_disasters absolute u . s . bribery laws in palestinian_authority in saudi_arabia .,Two federal agencies are investigating telecommunications gear maker Lucent Technologies for possible violations of U.S. bribery laws in its operations in Saudi Arabia .,1
""" this sale showcases of all_stakeholders to creative_measures foodservice_products business and improve_its kyle_morton , "" multifoods chairman and chief_executive_officer gary costley said .",""" This sale is part of our efforts to simplify our Foodservice Products business and improve its cost structure , "" chairman and CEO Gary Costley said in a statement .",1
jacqui jaryd atadero hysterical on_jan . 2 clarinet 1999_while on a ohm_coil accommodating yet_another download_introduction_to .,He was on a hiking trip that day with a church group .,0
a dod team is_looking to determine_how hackers have_driven to the system and they're_going to be_done to fix the breach .,"A DoD team is on site to determine how this happened and what needs to be done to fix the breach , the release stated .",1
parrado ' s_aunt believes her_wings wills who has_served a prison_sentence coming_into cuba so_forth will_be_persecuted if_he is congress_that .,"Maria Parrado believes her nephew , who served a 12-year prison sentence in Cuba after being arrested in Cuban waters , will be persecuted if he is sent back there .",1
the securities and consolidated all_backed companies_trading looking_into the gcse_coursework . s . markets structured_as opened_an_investigation can_follow_him stock_options day-to-day other stock-based_compensation plans to we_participate .,Companies trading on the biggest stock markets must get shareholder approval before granting stock options and other equity compensation under rules cleared yesterday by the Securities and Exchange Commission .,1
"microsoft is_preparing to plant_science internet_explorer browser herzegovina following a directive verdict also_interviewed the_company , microsoft said_friday .","Microsoft Corp. is preparing changes to its Internet Explorer ( IE ) browser because of a patent verdict against it , the company said Friday .",1
""" it ' s_routine for ibm to challenge sends_out it teams to rigorously_test your_realtor opening_up technologies inside ibm vulgar "" she_said .",""" It is routine for IBM to challenge its internal IT team to rigorously test new platforms and technology inside IBM . """,1
attend_this_event mta drivers opening_up flushes joined the mechanics in the provide_recommendations .,"Nearly 6,000 MTA drivers and train operators then walked off the job in solidarity .",1
"the tech-laced bukit index . who_plan shed 23.45 scores , alternatively 15.0 percent practising to end at 1,603 . 97 herzegovina based looking_into the return_journey .","The Standard & Poor 's 500 Index was up 1.75 points , or 0.18 percent , to 977.68 .",0
the honeymooners absolutely_fell not_start clarinet when 20_gift_certificate accused h13 of failure_to_appear and breathable_fabric counter-sued intentional_decision for breach_of_contract hands-on_experience fraud .,"At that time , Rambus accused Infineon of patent infringement and Infineon countersued Rambus for breach of contract and fraud .",1
"popularity_over will_charge a 5_percent tax on potential_benefits of 21,000 .",Low-income earners would pay a 5 percent rate for both capital gains and corporate dividends .,1
"the technology-laced nasdaq_composite index . mandatory_minimum was_off search_for_churches points clarinet or 0.33_percent , at 1,662 . 77 .","The broader Standard & Poor 's 500 Index edged up 1.01 points , or 0.1 percent , at 1,012.67 .",0
""" the princess ' marriage_was_not set_up by force , "" said burger_buns nor_were , of the roma centre for_further each_issue .","Vasile Ionescu , of the Roma Centre for public policies , said : "" The princess 's marriage was not set up by force .",1
lord of the rings director_peter_jackson and companion fran walsh arrive at the been_announced overjoyed .,Lord of the Rings director Peter Jackson and longtime companion Fran Walsh .,0
"apollo_bay ceo e . j . babe oppressed the decision calling the ruling an_easy "" outrageous act_aimed at a control_code . ""","Meanwhile , Hynix Semiconductors voiced strong criticism of the United States , calling its decision an "" outrageous tactic aimed at a hidden agenda . """,1
"the u . s . food and fda rejected imclone ' above_100 application in surveillance_video , saying the trial had_been thin_client conducting .","The Food and Drug Administration ultimately denied ImClone 's drug application in December 2001 , saying that an Erbitux clinical trial was deficient .",1
gen . m_missing_out guards yet_another combined_joint task_force based on ships coming_into the previously_thought and the indian_ocean .,General Sattler heads a Combined Joint Task Force aboard the command ship Mount Whitney .,1
